homeMGRA,ao_by_mgra
1,1.8888888888888888
2,2.088235294117647
3,1.9615384615384615
4,2.066666666666667
5,1.8928571428571428
6,1.894736842105263
7,2.1666666666666665
8,1.8666666666666667
9,1.84
10,2.1333333333333333
11,1.72
12,1.9545454545454546
13,1.8
14,1.9696969696969697
15,1.6923076923076923
16,2.0
17,2.25
18,1.8571428571428572
19,1.6
20,2.0
21,2.4210526315789473
22,2.375
23,1.6666666666666667
24,1.7857142857142858
25,1.92
26,2.3846153846153846
27,1.8333333333333333
28,1.7142857142857142
29,1.9259259259259258
30,2.0
31,2.0526315789473686
32,2.1666666666666665
33,2.2666666666666666
34,2.0357142857142856
35,1.9047619047619047
36,2.0
37,2.2222222222222223
38,1.8695652173913044
39,2.0
40,2.3333333333333335
41,1.9285714285714286
42,2.0
43,1.8974358974358974
44,2.1363636363636362
45,1.5
46,2.3333333333333335
47,1.9545454545454546
48,2.0
49,2.0
50,2.2580645161290325
51,1.6666666666666667
52,1.7142857142857142
53,2.1818181818181817
54,2.111111111111111
55,0.0
56,2.2222222222222223
57,2.0
58,2.1333333333333333
59,2.0869565217391304
60,2.230769230769231
61,2.0
62,1.85
63,1.7857142857142858
64,1.9175257731958764
65,2.2
66,2.1363636363636362
67,1.8596491228070176
68,1.9166666666666667
69,1.9090909090909092
70,1.9
71,2.081081081081081
72,1.875
73,1.5
74,2.025
75,1.694915254237288
76,1.8181818181818181
77,1.8275862068965518
78,1.8043478260869565
79,1.9333333333333333
80,2.1666666666666665
81,1.588235294117647
83,1.4230769230769231
84,1.84375
85,1.2941176470588236
86,1.9473684210526316
87,1.7272727272727273
89,2.0625
90,1.5
91,1.5244755244755244
92,2.0
93,1.3846153846153846
94,1.5714285714285714
96,1.8
97,1.4807692307692308
98,1.5161290322580645
99,1.679245283018868
100,1.6923076923076923
101,1.5888888888888888
102,1.8888888888888888
103,1.7777777777777777
104,1.7419354838709677
105,1.626086956521739
106,1.6571428571428573
107,1.92
108,1.7777777777777777
109,1.7058823529411764
110,1.7333333333333334
111,1.894736842105263
112,1.5510204081632653
114,1.7647058823529411
115,1.6176470588235294
116,1.6363636363636365
117,1.890625
118,1.7076923076923076
119,1.5172413793103448
120,1.7692307692307692
121,1.411764705882353
122,2.25
123,1.5263157894736843
124,1.5352112676056338
125,1.2222222222222223
126,1.375
127,1.5
128,1.7058823529411764
129,1.7258064516129032
130,1.9047619047619047
131,1.6330275229357798
132,1.9420289855072463
133,1.575
134,1.4727272727272727
135,1.4
136,1.5274725274725274
137,1.5625
138,1.0
139,1.4038461538461537
140,2.0952380952380953
141,1.92
142,1.875
143,1.75
144,1.3
145,1.725
146,1.3846153846153846
147,1.4482758620689655
148,1.484375
149,1.5853658536585367
150,1.4
151,1.5128205128205128
152,1.542857142857143
153,1.2
154,1.38
155,1.2
156,1.3109243697478992
157,1.4455445544554455
159,1.404040404040404
160,1.2147651006711409
161,1.3125
162,1.3421052631578947
163,1.1388888888888888
165,1.3846153846153846
166,1.3102310231023102
167,1.2626262626262625
168,1.4057971014492754
169,1.4285714285714286
170,1.4385964912280702
171,1.3492063492063493
172,1.4054054054054055
173,1.4057971014492754
174,1.2912621359223302
175,1.4761904761904763
176,1.53125
177,1.3054187192118227
178,1.4444444444444444
179,1.35625
180,1.2916666666666667
181,1.4666666666666666
182,1.2222222222222223
183,1.4054054054054055
184,1.71875
185,1.5106382978723405
186,1.355263157894737
187,1.2666666666666666
188,1.4702380952380953
189,1.5263157894736843
190,1.4962406015037595
191,1.4074074074074074
192,1.53125
194,1.4634146341463414
195,1.4216867469879517
196,1.4491525423728813
197,1.0
198,1.543859649122807
199,1.4320987654320987
200,1.347305389221557
201,1.32
202,1.54
203,1.375
205,1.2869565217391303
206,1.0769230769230769
207,1.1384615384615384
208,1.1643835616438356
209,1.3798882681564246
210,1.144
211,1.4848484848484849
213,1.1891891891891893
214,1.2073170731707317
215,1.4059405940594059
216,1.3928571428571428
217,1.4
220,2.25
221,1.625
222,1.619047619047619
223,1.53125
224,1.6333333333333333
225,1.7450980392156863
226,1.4883720930232558
227,1.3442622950819672
228,1.3191489361702127
229,1.4272727272727272
230,1.4473684210526316
231,1.8
232,1.4814814814814814
233,1.3877551020408163
234,1.894736842105263
235,1.4966442953020134
236,1.45
237,1.829268292682927
238,1.6
239,1.568421052631579
240,1.5161290322580645
241,1.5
242,1.5405405405405406
243,1.5357142857142858
244,2.0
245,1.6111111111111112
246,1.7173913043478262
247,1.72
248,1.5578947368421052
249,1.5769230769230769
250,1.3241758241758241
251,1.0769230769230769
253,1.7027027027027026
254,1.4471544715447155
255,1.3522012578616351
256,1.9
257,1.617283950617284
258,2.0
259,1.6375
260,1.5547945205479452
261,1.4943820224719102
262,1.3924050632911393
263,1.2899408284023668
264,1.5833333333333333
265,1.509090909090909
266,1.3733333333333333
267,1.4583333333333333
268,1.0909090909090908
269,1.263157894736842
270,1.3122923588039868
271,1.4406779661016949
272,1.4460431654676258
273,1.375
274,1.2690582959641257
275,1.3220338983050848
276,2.0
277,1.6538461538461537
279,1.2777777777777777
280,1.4136125654450262
281,1.4325581395348836
282,1.451219512195122
283,1.5133689839572193
284,1.6923076923076923
285,1.6666666666666667
286,1.4096385542168675
287,1.5783132530120483
288,1.2897862232779098
289,1.4236111111111112
290,1.6521739130434783
291,1.425
292,1.673913043478261
293,1.5333333333333334
294,1.4767932489451476
295,1.5462962962962963
296,1.6455696202531647
297,1.5135135135135136
298,1.5894736842105264
299,1.5277777777777777
300,1.8571428571428572
302,1.4375
303,1.3756345177664975
304,1.368421052631579
305,1.2439024390243902
306,1.5616438356164384
307,1.38
308,1.6103896103896105
309,1.6666666666666667
310,1.4423076923076923
311,1.4735099337748345
312,1.2530120481927711
313,1.9772727272727273
314,1.6571428571428573
315,1.5625
316,1.3006535947712419
317,1.3206106870229009
318,1.2007575757575757
319,1.156084656084656
320,1.2331288343558282
321,1.3446808510638297
322,1.0666666666666667
323,0.0
324,1.182825484764543
325,1.3361344537815125
326,1.3974358974358974
327,1.3181818181818181
328,1.2608695652173914
329,1.0819672131147542
330,1.316546762589928
331,1.2058823529411764
332,1.2177777777777778
333,1.184782608695652
334,1.2884615384615385
335,1.0784313725490196
336,1.1353383458646618
337,1.247787610619469
338,1.2152777777777777
339,1.2375
340,1.207142857142857
341,1.1014492753623188
342,1.375
343,1.2142857142857142
344,1.0851063829787233
345,1.4489795918367347
346,1.2941176470588236
347,1.3513513513513513
348,1.7105263157894737
349,1.4831460674157304
350,1.6768292682926829
351,1.588235294117647
352,1.6258992805755397
353,1.4210526315789473
354,1.6171875
355,1.4875
356,1.4913793103448276
357,1.5057471264367817
358,1.4885844748858448
359,1.5666666666666667
360,1.396039603960396
361,1.3454545454545455
362,1.3461538461538463
363,1.5384615384615385
364,1.3113207547169812
365,1.4034334763948497
366,1.1827956989247312
367,1.4533333333333334
368,1.6747967479674797
369,1.410569105691057
370,1.7714285714285714
371,1.5294117647058822
372,1.577319587628866
373,1.6203703703703705
374,1.4285714285714286
375,1.3359683794466404
376,1.28
377,1.4516129032258065
378,1.6049382716049383
379,1.4814814814814814
380,1.5
381,1.7014925373134329
382,1.3255813953488371
383,1.0
384,1.1428571428571428
385,1.2078853046594982
386,1.2420382165605095
387,1.2129032258064516
388,1.1311475409836065
389,1.1935483870967742
390,1.118811881188119
391,1.2470588235294118
392,1.0909090909090908
393,1.205128205128205
394,1.0687022900763359
395,1.0392156862745099
396,1.1818181818181819
397,1.2111801242236024
398,1.2672413793103448
399,1.0859375
400,1.0105820105820107
401,1.1875
402,1.225296442687747
403,1.1858407079646018
405,1.2013422818791946
406,1.2521008403361344
407,1.263157894736842
408,1.1578947368421053
409,1.1715976331360947
410,1.0120481927710843
411,1.4285714285714286
412,1.208
413,1.0491071428571428
414,1.0232558139534884
415,1.1290322580645162
416,1.1383928571428572
417,0.9577464788732394
418,1.072992700729927
419,1.108695652173913
421,1.0684931506849316
422,1.0160427807486632
423,1.048780487804878
424,1.0930232558139534
425,1.1754385964912282
426,1.25
427,1.146341463414634
428,1.0483870967741935
429,1.053639846743295
430,1.0072992700729928
431,1.105072463768116
432,1.3037974683544304
433,1.4230769230769231
434,2.0
435,1.263157894736842
436,1.4404761904761905
437,1.0526315789473684
438,1.375
439,1.4516129032258065
440,1.608695652173913
441,1.3623188405797102
442,1.8
443,1.4444444444444444
444,1.4516129032258065
445,1.32
446,1.4923076923076923
447,1.6
448,1.1666666666666667
449,1.5217391304347827
450,1.829268292682927
451,1.8666666666666667
452,1.5
453,1.75
454,1.6
456,1.2048192771084338
457,1.0238095238095237
459,1.2788844621513944
460,1.221476510067114
461,1.4179104477611941
462,1.5054945054945055
463,1.619047619047619
464,1.5945945945945945
465,1.2791519434628975
466,1.15625
467,1.5277777777777777
468,1.4536082474226804
469,1.3125
470,1.435483870967742
471,1.8857142857142857
472,1.6666666666666667
473,1.7083333333333333
474,1.5932203389830508
475,1.8958333333333333
476,1.2428571428571429
477,1.6226415094339623
478,1.5
479,1.4946236559139785
480,1.68
481,1.6049382716049383
482,1.6875
483,1.9166666666666667
484,1.8048780487804879
485,1.6714285714285715
486,1.2857142857142858
488,1.1433823529411764
489,1.3
490,1.3
491,1.403225806451613
492,1.5944444444444446
493,1.5217391304347827
494,1.6666666666666667
495,1.6206896551724137
496,1.4266666666666667
498,1.6352941176470588
499,1.646153846153846
500,1.7777777777777777
501,2.0
502,1.5647058823529412
503,0.8571428571428571
504,1.5721649484536082
505,1.44375
506,1.6082474226804124
508,1.621212121212121
509,1.4012345679012346
510,1.507462686567164
511,1.3066666666666666
513,1.4324324324324325
514,1.5511363636363635
515,1.204968944099379
516,1.434782608695652
517,1.6082474226804124
518,1.3287671232876712
519,1.2526315789473683
521,1.2857142857142858
522,1.5625
523,1.2826855123674912
524,1.3571428571428572
525,1.3658536585365855
526,1.8181818181818181
527,2.0
528,1.3909090909090909
529,1.2333333333333334
530,1.826086956521739
531,1.5890410958904109
532,1.5068493150684932
533,1.064516129032258
535,2.5
536,1.26
537,1.2920792079207921
538,1.5432098765432098
539,1.5681818181818181
540,1.4485294117647058
541,1.5338983050847457
542,1.3611111111111112
543,1.4852941176470589
544,1.4761904761904763
545,1.4190476190476191
546,1.4657534246575343
548,1.9285714285714286
549,1.6206896551724137
550,1.3944954128440368
551,1.3661971830985915
552,1.8
553,1.411764705882353
554,1.3918918918918919
555,1.3728813559322033
556,1.375
557,1.45
559,1.4475524475524475
560,1.3783783783783783
561,1.4731182795698925
562,1.4883720930232558
563,1.384
564,1.5045317220543806
565,1.467741935483871
566,1.9
567,1.9625
568,1.8983050847457628
569,1.8823529411764706
570,1.6666666666666667
571,1.9387755102040816
572,2.0105263157894737
573,1.5263157894736843
574,2.0
575,2.1470588235294117
576,2.0615384615384613
577,1.9142857142857144
578,1.9052631578947368
579,1.8392857142857142
580,1.45
581,1.9655172413793103
582,1.8053691275167785
583,1.9814814814814814
584,1.776470588235294
585,1.875
586,1.8064516129032258
587,2.063063063063063
588,2.0
589,1.974025974025974
590,2.142857142857143
591,1.9545454545454546
592,1.971830985915493
593,2.409090909090909
596,2.117241379310345
597,2.1875
598,1.935483870967742
599,1.88135593220339
600,1.8857142857142857
601,1.979020979020979
602,2.046875
603,1.71875
604,1.7777777777777777
605,2.0
606,1.6666666666666667
607,1.75
608,2.263157894736842
609,1.891304347826087
610,1.891566265060241
611,1.858974358974359
612,1.9285714285714286
613,1.5769230769230769
614,2.1818181818181817
615,1.955223880597015
616,1.8296296296296297
617,1.8974358974358974
618,1.953125
619,1.9305555555555556
620,1.7307692307692308
621,1.8502415458937198
622,1.851063829787234
623,1.8264462809917354
624,1.4453125
625,2.2
626,1.9473684210526316
627,1.7692307692307692
628,1.625
630,1.7333333333333334
631,1.619047619047619
632,1.6067415730337078
633,1.6
634,1.5326086956521738
635,1.7
636,1.4
637,1.337837837837838
638,1.303370786516854
640,1.5526315789473684
641,1.0
642,1.5185185185185186
643,1.4426229508196722
645,1.7272727272727273
646,1.4736842105263157
647,1.3484848484848484
648,0.5
649,1.646153846153846
650,1.5060240963855422
651,1.5
652,1.5616438356164384
653,1.4566929133858268
654,1.5333333333333334
655,1.3333333333333333
656,1.463235294117647
657,1.4258064516129032
658,1.3452380952380953
659,1.371212121212121
660,1.0
661,1.2409638554216869
663,1.4684684684684686
664,1.5221238938053097
665,1.3770491803278688
666,1.5176470588235293
667,1.0
668,1.6842105263157894
669,1.1422222222222222
670,1.3138297872340425
671,1.1794871794871795
673,1.2384615384615385
674,1.3375796178343948
675,1.4205607476635513
676,1.4385964912280702
677,1.1596638655462186
678,1.087719298245614
680,1.4264705882352942
681,0.0
682,1.36
683,1.5321100917431192
684,1.2545454545454546
685,1.2692307692307692
686,1.3839285714285714
687,1.2207792207792207
688,1.5
689,1.4337349397590362
692,1.3412698412698412
693,1.3
694,1.412280701754386
695,1.4096385542168675
696,1.4191176470588236
697,1.0
698,1.5954198473282444
699,1.3824701195219125
702,1.2608695652173914
703,1.0
705,1.227450980392157
706,1.2857142857142858
707,1.0
708,1.4615384615384615
710,1.08843537414966
711,1.16
712,1.10625
713,1.2
714,1.3333333333333333
715,1.2820512820512822
716,1.2727272727272727
717,1.430232558139535
718,1.1
719,1.2424242424242424
721,1.2109704641350212
722,2.5
723,1.0
724,1.0348101265822784
725,0.0
726,0.0
727,1.6666666666666667
728,1.1111111111111112
730,1.2
731,1.069364161849711
732,1.1237113402061856
733,1.0920245398773005
734,1.038888888888889
735,1.08
736,1.5
737,1.0127388535031847
738,1.097938144329897
739,1.34640522875817
740,1.2105263157894737
741,1.045045045045045
742,1.7058823529411764
743,1.7894736842105263
744,1.8387096774193548
745,1.5
747,1.6764705882352942
748,1.5733333333333333
749,1.6962025316455696
750,1.7142857142857142
751,1.6521739130434783
752,1.84
753,1.746031746031746
754,2.088888888888889
755,1.5931372549019607
756,1.4619047619047618
757,1.9444444444444444
758,2.13953488372093
759,1.6666666666666667
760,2.186046511627907
761,1.3545454545454545
762,1.4732142857142858
763,1.0
764,1.5045045045045045
766,1.8795180722891567
767,1.6605504587155964
768,1.4959349593495934
769,1.6013513513513513
770,1.6153846153846154
771,1.74
772,1.9491525423728813
773,1.693069306930693
774,1.6056338028169015
775,1.8095238095238095
776,1.7127659574468086
777,2.169491525423729
778,1.5945945945945945
779,1.7258064516129032
780,2.1122448979591835
781,2.25
782,1.9183673469387754
783,2.1076923076923078
784,2.2083333333333335
785,2.080808080808081
786,1.736842105263158
787,1.6551724137931034
788,2.25
789,1.6923076923076923
790,2.1904761904761907
791,2.1333333333333333
792,1.876923076923077
793,1.835164835164835
794,2.129032258064516
795,1.8181818181818181
796,1.9191919191919191
797,1.5
798,2.032258064516129
799,2.119047619047619
800,1.801980198019802
801,1.75
802,1.837837837837838
803,1.9166666666666667
804,1.9333333333333333
805,2.4473684210526314
806,1.7386363636363635
807,2.16
808,2.393939393939394
809,2.357142857142857
810,2.073394495412844
811,2.141509433962264
812,2.2436974789915967
813,2.0655737704918034
815,2.228395061728395
816,1.82
817,1.853932584269663
818,1.7826086956521738
819,2.0714285714285716
820,2.3636363636363638
821,1.9175257731958764
822,2.0
823,2.117021276595745
824,2.272727272727273
825,2.125
826,2.0434782608695654
827,2.0416666666666665
828,2.1475409836065573
829,1.9467455621301775
830,1.85
831,1.9166666666666667
832,2.123456790123457
833,2.234375
834,2.0606060606060606
835,1.9166666666666667
836,2.375
837,2.0
838,1.9545454545454546
839,1.6666666666666667
840,2.0454545454545454
841,1.7333333333333334
842,1.7179487179487178
843,1.7155172413793103
844,1.7619047619047619
845,1.8518518518518519
846,1.9682539682539681
847,2.0444444444444443
849,1.9
850,1.4610778443113772
851,1.4797687861271676
852,1.5
853,1.289855072463768
855,1.766990291262136
856,1.7721518987341771
859,2.09375
860,2.0675675675675675
861,2.3
862,2.3
863,2.3
864,1.8717948717948718
865,2.157142857142857
866,2.0923076923076924
867,1.9444444444444444
868,2.1538461538461537
869,1.5
870,1.9761904761904763
871,1.8035714285714286
872,2.051282051282051
873,1.8125
874,2.235294117647059
875,2.0
876,2.2413793103448274
878,2.6666666666666665
879,2.272727272727273
880,2.2333333333333334
881,2.0
882,2.1379310344827585
883,2.17877094972067
884,1.8666666666666667
885,2.3684210526315788
886,1.9285714285714286
887,1.9101123595505618
888,2.0416666666666665
889,1.626865671641791
890,2.076923076923077
891,2.0
892,2.44
893,1.945945945945946
894,2.1636363636363636
895,1.4285714285714286
896,1.6756756756756757
897,1.6313725490196078
898,1.5384615384615385
899,1.8571428571428572
900,1.9891304347826086
901,1.7627118644067796
902,2.1379310344827585
903,1.6582278481012658
904,1.9647887323943662
905,2.129032258064516
906,1.88135593220339
907,1.5274725274725274
908,1.6219512195121952
909,1.7142857142857142
910,1.6470588235294117
911,1.6153846153846154
912,1.5604395604395604
914,1.9342105263157894
915,2.0
916,1.9863013698630136
917,1.4642857142857142
918,1.7857142857142858
920,1.6366279069767442
921,2.0714285714285716
922,1.9024390243902438
924,1.4945533769063182
925,1.7523809523809524
927,2.3333333333333335
928,1.8461538461538463
929,2.0714285714285716
930,1.945945945945946
931,1.736842105263158
932,1.7127659574468086
933,2.0
934,1.9166666666666667
935,1.8518518518518519
936,1.75
937,1.85
938,1.4541984732824427
939,2.0833333333333335
940,1.5106382978723405
941,1.9230769230769231
942,1.7472527472527473
943,1.9186046511627908
944,1.91
945,1.8725490196078431
947,1.592814371257485
951,2.079646017699115
952,1.9591836734693877
953,2.0641025641025643
954,1.9
955,2.2061855670103094
956,2.0672268907563027
958,2.230769230769231
959,1.7241379310344827
960,2.1147540983606556
961,2.1037037037037036
962,2.022222222222222
963,1.9297520661157024
964,2.2051282051282053
965,1.8518518518518519
966,2.5
967,1.1777777777777778
968,0.9285714285714286
970,1.0775862068965518
971,1.2477064220183487
973,1.0755813953488371
975,1.1009174311926606
977,1.1466666666666667
978,1.286549707602339
979,1.5333333333333334
980,1.1809045226130652
981,1.1714285714285715
982,1.2237762237762237
983,1.3142857142857143
984,1.1550632911392404
986,1.201834862385321
987,1.2328767123287672
989,1.1366906474820144
991,1.198443579766537
992,1.0944625407166124
993,1.128
994,1.2
995,1.1503267973856208
996,1.0
997,1.030612244897959
998,1.3979591836734695
999,1.3636363636363635
1000,1.5
1001,1.4622641509433962
1002,1.38125
1003,1.6727272727272726
1004,1.289855072463768
1005,1.8571428571428572
1006,1.6
1007,1.4505494505494505
1008,1.3636363636363635
1009,1.2790697674418605
1010,1.3846153846153846
1011,1.6923076923076923
1012,1.5192307692307692
1013,1.8636363636363635
1014,1.78
1015,1.83
1016,1.574468085106383
1017,1.6203703703703705
1018,1.4
1019,1.8181818181818181
1020,1.967032967032967
1021,1.7894736842105263
1022,1.5555555555555556
1023,1.3658536585365855
1024,1.3972602739726028
1025,1.6050420168067228
1026,1.6666666666666667
1027,1.7168141592920354
1028,1.9866666666666666
1029,1.8235294117647058
1030,2.3333333333333335
1031,1.7222222222222223
1032,1.8571428571428572
1033,1.9538461538461538
1034,1.9317073170731707
1036,1.9619047619047618
1037,2.0521739130434784
1038,2.038961038961039
1039,2.0273972602739727
1041,1.4351851851851851
1042,2.1746031746031744
1043,2.0526315789473686
1044,1.4651162790697674
1046,1.58
1047,1.6153846153846154
1048,1.9243697478991597
1049,1.6956521739130435
1050,2.076923076923077
1051,1.8105263157894738
1052,1.7777777777777777
1053,1.4
1054,2.09375
1055,1.8764044943820224
1056,2.2142857142857144
1058,1.5492307692307692
1061,1.8833333333333333
1062,1.9350649350649352
1063,1.8461538461538463
1064,2.0
1065,0.7912524850894632
1066,1.8333333333333333
1067,1.7906976744186047
1068,1.8412698412698412
1070,1.1209213051823417
1071,1.4586466165413534
1072,1.034928848641656
1073,1.309116809116809
1076,0.7579203899268887
1078,1.3469721767594107
1079,1.4094488188976377
1080,1.3014354066985645
1081,1.411764705882353
1082,1.3333333333333333
1083,1.44
1084,1.2285714285714286
1086,1.5569620253164558
1087,1.4666666666666666
1088,1.4166666666666667
1089,1.5987654320987654
1090,1.243801652892562
1091,1.60625
1092,1.5411764705882354
1093,2.1538461538461537
1094,1.375
1095,1.018181818181818
1096,1.5444444444444445
1097,1.6829268292682926
1098,1.4230769230769231
1099,1.5514705882352942
1100,1.338403041825095
1101,1.5544554455445545
1102,1.0067681895093064
1103,1.904109589041096
1104,1.2222222222222223
1105,1.9545454545454546
