origin,destination,count
,,1591964.9
15300.0,15300.0,15697.2
7090.0,7090.0,13245.9
15304.0,15304.0,11124.2
2095.0,2095.0,10166.7
7521.0,7521.0,7151.0
15305.0,15305.0,4326.5
15300.0,15304.0,3867.1
4170.0,4170.0,3818.4
15304.0,15300.0,3782.9
2689.0,2689.0,3658.6
6866.0,7090.0,3581.4
7090.0,6866.0,3481.2
6854.0,7090.0,3474.9
3017.0,3017.0,3411.7
7090.0,6854.0,3405.8
4172.0,4172.0,2493.9
5642.0,5642.0,2462.3
8511.0,8511.0,2459.2
2096.0,2096.0,2424.7
1070.0,1070.0,2351.7
7090.0,7088.0,2326.8
7088.0,7090.0,2276.7
22840.0,22840.0,2081.7
2095.0,2096.0,1998.7
2096.0,2095.0,1980.6
19213.0,19213.0,1916.7
3044.0,3044.0,1877.7
6978.0,6978.0,1848.6
4173.0,4173.0,1813.8
6967.0,7090.0,1740.6
7090.0,6967.0,1736.3
7087.0,7090.0,1629.2
7066.0,6935.0,1520.4
7090.0,7087.0,1496.8
6935.0,7066.0,1472.1
8729.0,8729.0,1467.4
7046.0,7066.0,1419.2
15305.0,15304.0,1403.0
7066.0,7046.0,1365.3
219.0,219.0,1318.5
8167.0,7090.0,1236.9
15307.0,15307.0,1217.9
7090.0,8167.0,1212.3
15304.0,15305.0,1209.9
19018.0,19018.0,1184.8
18610.0,18610.0,1169.0
5873.0,5873.0,1168.9
6276.0,6281.0,1154.8
2997.0,15301.0,1121.0
15301.0,2997.0,1121.0
4690.0,4690.0,1103.3
15300.0,15303.0,1056.3
15300.0,15307.0,1045.5
6864.0,7090.0,1036.1
15307.0,15300.0,1032.9
4170.0,4173.0,1027.8
15303.0,15300.0,1026.0
22840.0,2095.0,1013.6
4173.0,4170.0,1013.4
6281.0,6276.0,1013.1
12172.0,12172.0,973.2
4172.0,4174.0,951.1
2095.0,22840.0,949.1
7090.0,6864.0,944.5
7114.0,7066.0,931.9
10935.0,10935.0,905.5
7084.0,7090.0,900.8
22840.0,2096.0,898.2
7066.0,7114.0,888.6
2623.0,2623.0,877.1
11902.0,11902.0,871.0
2096.0,22840.0,870.5
7053.0,7066.0,868.7
7090.0,6964.0,864.1
4174.0,4172.0,863.1
8167.0,8167.0,854.7
7143.0,7143.0,853.9
7066.0,7066.0,852.2
2726.0,2726.0,851.0
7090.0,7143.0,850.1
7090.0,7084.0,842.9
4172.0,4170.0,842.8
5845.0,5845.0,840.2
7066.0,7053.0,837.1
18576.0,18576.0,834.0
4170.0,4172.0,832.1
7143.0,7090.0,803.3
7090.0,2751.0,781.4
6964.0,7090.0,773.9
8680.0,7066.0,759.6
7061.0,15301.0,759.0
15301.0,7061.0,759.0
18314.0,18314.0,752.4
4679.0,4679.0,749.9
6176.0,6176.0,749.5
11073.0,11073.0,734.4
14776.0,14776.0,725.1
8506.0,8506.0,724.8
18448.0,18448.0,723.6
