origin,destination,count
4330,4330,40284.0
4019,4330,39826.0
3325,4330,23624.5
3692,4330,20930.0
4341,4330,20354.7
3959,4330,19349.8
3635,4330,19240.6
3413,4330,15320.0
3776,4330,15105.5
3563,4330,13816.6
3515,4330,13792.1
3523,4330,12159.4
3398,4330,11819.1
3444,4330,11567.6
3390,4330,11391.1
4174,4330,11053.3
3446,4330,10670.3
3340,4330,10474.7
4314,4330,10410.8
1,4330,10173.7
3472,4330,9859.1
4106,4330,9759.9
3947,4330,9711.4
3445,4330,9418.4
3366,4330,9332.6
3392,4330,9004.0
3401,4330,8758.5
4132,4330,8393.7
3393,4330,8283.5
3375,4330,8182.3
3518,4330,8168.9
3383,4330,7954.3
3337,4330,7906.7
3363,4330,7808.9
3469,4330,7651.6
3215,4330,7633.4
4177,4330,6971.7
3324,4330,6807.2
4107,4330,6746.8
4131,4330,6708.8
4053,4330,6651.1
3253,4330,6630.4
3513,4330,6611.2
4239,4330,6589.7
3860,4330,6451.8
4175,4330,6408.4
3315,4330,6188.9
3312,4330,6079.5
4255,4330,6071.8
3261,4330,6051.6
3317,4330,5976.4
3403,4330,5964.1
3521,4330,5940.9
3501,4330,5936.1
3313,4330,5925.8
3406,4330,5835.6
3493,4330,5806.4
3255,4330,5709.2
3497,4330,5703.5
3540,4330,5629.2
3512,4330,5587.9
3462,4330,5553.9
3311,4330,5535.1
3396,4330,5529.8
3964,4330,5526.0
3378,4330,5480.6
3342,4330,5455.8
3402,4330,5389.6
3595,4330,5377.9
3485,4330,5370.7
4026,4330,5333.7
3259,4330,5319.7
4169,4330,5318.5
4395,4330,5223.2
3514,4330,5202.9
3464,4330,5185.1
3984,4330,5108.9
3397,4330,5030.8
4195,4330,5003.1
3536,4330,4990.7
3314,4330,4962.3
4127,4330,4928.7
3437,4330,4909.6
4167,4330,4902.0
3498,4330,4852.8
4133,4330,4844.0
3400,4330,4742.2
3344,4330,4630.9
3886,4330,4628.2
4227,4330,4599.0
3399,4330,4588.6
3597,4330,4581.2
4287,4330,4572.1
3502,4330,4531.0
3425,4330,4415.2
3698,4330,4397.4
3459,4330,4373.1
4054,4330,4321.1
4008,4330,4272.4
3520,4330,4244.6
3819,4330,4190.7
3965,4330,4159.1
3433,4330,4138.1
3547,4330,4088.0
4234,4330,4073.2
3395,4330,4052.3
3153,4330,4043.6
4052,4330,4036.6
4201,4330,3948.9
4101,4330,3948.2
3765,4330,3945.7
4286,4330,3932.1
3845,4330,3917.0
3346,4330,3893.0
3360,4330,3830.6
4078,4330,3827.6
4180,4330,3799.5
3573,4330,3768.6
4037,4330,3760.9
3448,4330,3755.5
3272,4330,3755.2
3569,4330,3736.2
3339,4330,3728.7
3479,4330,3709.2
4047,4330,3690.7
4129,4330,3687.2
3946,4330,3661.1
3505,4330,3652.7
4027,4330,3651.3
3343,4330,3637.8
4207,4330,3601.0
3996,4330,3586.6
3127,4330,3530.4
3190,4330,3515.7
3176,4330,3515.0
3648,4330,3484.7
3387,4330,3478.6
4130,4330,3403.6
4030,4330,3398.3
3432,4330,3305.0
4338,4330,3269.1
4036,4330,3266.4
3385,4330,3250.7
3877,4330,3209.0
4005,4330,3189.6
3349,4330,3189.3
4148,4330,3162.2
3388,4330,3155.8
3297,4330,3144.3
3581,4330,3081.8
4146,4330,3081.5
3289,4330,3078.0
3439,4330,3072.0
3914,4330,3061.9
3928,4330,3036.5
3365,4330,3025.2
3461,4330,3010.8
3169,4330,3006.0
3951,4330,2996.4
3122,4330,2985.8
3793,4330,2970.5
4144,4330,2957.9
3543,4330,2940.5
4292,4330,2937.1
4079,4330,2934.2
2510,4330,2929.4
4196,4330,2924.2
2,4330,2913.5
3911,4330,2893.0
3608,4330,2888.0
3968,4330,2887.6
3858,4330,2882.1
4123,4330,2875.7
3273,4330,2843.1
3661,4330,2819.0
3277,4330,2801.8
3646,4330,2800.2
4241,4330,2789.1
4275,4330,2781.4
3593,4330,2762.9
3450,4330,2728.6
3056,4330,2725.0
3134,4330,2721.9
3148,4330,2721.8
3660,4330,2718.5
3052,4330,2670.8
3966,4330,2661.4
3866,4330,2649.2
4001,4330,2623.1
3528,4330,2593.2
3451,4330,2585.5
4237,4330,2568.3
3516,4330,2562.4
3784,4330,2560.5
4059,4330,2555.1
3717,4330,2538.2
3854,4330,2534.3
4147,4330,2528.7
4038,4330,2503.7
4092,4330,2502.3
3726,4330,2484.6
3382,4330,2472.5
3338,4330,2471.1
3949,4330,2461.0
4179,4330,2444.3
3844,4330,2421.1
4145,4330,2416.2
3193,4330,2412.9
3979,4330,2409.1
3665,4330,2380.3
3330,4330,2358.2
3467,4330,2357.2
4024,4330,2345.6
4153,4330,2306.0
3609,4330,2302.3
3590,4330,2275.0
3556,4330,2269.5
4007,4330,2242.4
3756,4330,2233.2
4051,4330,2226.0
3641,4330,2209.3
4258,4330,2209.1
4224,4330,2188.7
3801,4330,2179.4
4060,4330,2172.7
3985,4330,2169.3
12,4330,2163.5
4181,4330,2144.1
4238,4330,2135.9
3553,4330,2125.9
3151,4330,2114.1
2759,4330,2108.3
3460,4330,2102.9
4111,4330,2095.8
4042,4330,2086.2
3977,4330,2076.2
3129,4330,2069.9
4055,4330,2066.4
4035,4330,2065.5
3642,4330,2059.9
4260,4330,2053.0
4025,4330,2041.7
3118,4330,2035.4
3470,4330,2023.0
3181,4330,2015.0
3483,4330,2008.2
4203,4330,2004.7
4010,4330,1978.9
4006,4330,1977.3
2990,4330,1976.1
3410,4330,1974.5
3362,4330,1963.5
4004,4330,1960.0
3935,4330,1959.7
3654,4330,1955.6
3863,4330,1946.7
4251,4330,1945.6
3059,4330,1936.6
4257,4330,1930.1
3932,4330,1926.5
4178,4330,1920.6
3982,4330,1915.4
4044,4330,1915.3
4279,4330,1914.6
3948,4330,1903.8
3788,4330,1901.0
3522,4330,1897.3
4140,4330,1886.0
4392,4330,1885.9
3713,4330,1884.7
4080,4330,1883.5
3537,4330,1874.5
2767,4330,1868.3
2785,4330,1865.8
3280,4330,1863.7
4070,4330,1863.1
3585,4330,1848.7
4245,4330,1843.9
4156,4330,1837.7
3389,4330,1831.1
3655,4330,1817.9
3112,4330,1817.5
3320,4330,1812.3
3848,4330,1808.0
4108,4330,1801.6
3820,4330,1797.9
4113,4330,1794.9
3290,4330,1789.9
3449,4330,1786.0
4013,4330,1778.7
3834,4330,1778.1
3714,4330,1769.1
4136,4330,1765.3
4306,4330,1747.7
4116,4330,1742.0
4041,4330,1741.6
3252,4330,1732.7
3991,4330,1718.5
3557,4330,1713.1
4235,4330,1712.2
3785,4330,1710.5
4200,4330,1708.3
3851,4330,1703.7
3926,4330,1703.6
4063,4330,1698.7
3818,4330,1697.0
4285,4330,1672.7
3699,4330,1665.8
4022,4330,1664.6
4091,4330,1661.8
3941,4330,1658.3
4244,4330,1632.4
3908,4330,1628.3
4014,4330,1625.7
4009,4330,1618.0
4213,4330,1616.4
3849,4330,1610.4
3970,4330,1595.3
3850,4330,1579.1
3990,4330,1575.9
4384,4330,1569.4
3482,4330,1559.1
4233,4330,1557.5
3913,4330,1538.2
3574,4330,1533.1
4162,4330,1531.2
2215,4330,1525.7
3246,4330,1513.1
3301,4330,1512.3
3144,4330,1512.3
3825,4330,1510.3
3431,4330,1508.5
3419,4330,1507.9
3963,4330,1499.7
4066,4330,1492.5
3983,4330,1488.8
4083,4330,1487.3
3278,4330,1475.3
4204,4330,1471.6
4223,4330,1467.3
3969,4330,1465.7
3276,4330,1460.6
2199,4330,1459.0
3637,4330,1456.4
3746,4330,1450.4
3792,4330,1450.3
3249,4330,1447.8
3184,4330,1444.9
4084,4330,1439.1
4206,4330,1437.3
4160,4330,1433.9
3942,4330,1431.1
4202,4330,1429.5
3653,4330,1425.1
4350,4330,1424.5
3524,4330,1416.7
3975,4330,1404.3
3906,4330,1398.7
4134,4330,1392.9
3976,4330,1390.5
4262,4330,1389.0
3864,4330,1380.6
3915,4330,1379.4
3939,4330,1369.2
4205,4330,1365.7
4176,4330,1364.4
3420,4330,1364.3
4278,4330,1351.5
3328,4330,1351.2
4138,4330,1349.1
4290,4330,1348.5
4049,4330,1346.0
4426,4330,1345.9
3156,4330,1341.1
