TAZ,vmt_per_capita_by_taz
2484,33.2
2485,16.4
2487,17.0
2488,28.6
2489,22.0
2490,15.4
2491,24.9
2492,15.6
2493,26.2
2494,12.6
2495,22.6
2496,16.3
2498,17.3
2499,19.0
2500,18.8
2501,17.2
2502,16.5
2503,18.1
2504,19.5
2505,18.3
2506,59.7
2507,28.4
2508,15.2
2509,14.0
2511,52.5
2512,9.4
2513,20.9
2514,22.3
2515,46.5
2516,21.7
2517,13.0
2518,22.4
2519,21.4
2520,32.7
2521,16.9
2522,18.0
2523,16.5
2524,20.5
2525,21.1
2526,18.4
2527,19.8
2528,16.7
2529,17.9
2530,17.6
2531,21.1
2532,21.3
2533,15.2
2534,15.8
2535,16.3
2536,14.9
2537,15.5
2538,18.5
2539,33.8
2540,15.8
2541,22.1
2542,17.4
2543,17.2
2546,19.8
2548,24.1
2550,18.9
2551,32.3
2552,27.0
2553,30.7
2554,9.4
2555,17.3
2556,21.7
2557,20.0
2558,18.3
2559,15.5
2560,10.9
2561,31.6
2562,14.8
2563,13.7
2564,15.5
2565,28.7
2566,21.9
2567,19.7
2568,16.7
2569,23.5
2570,18.9
2571,31.2
2572,35.9
2573,25.6
2574,21.1
2575,18.5
2576,21.1
2579,19.7
2580,12.7
2581,16.4
2582,16.3
2583,16.4
2584,15.3
2585,21.1
2587,19.0
2588,22.2
2589,14.9
2590,12.4
2592,10.8
2593,21.3
2595,26.0
2596,27.6
2597,18.4
2598,18.3
2599,19.2
2600,53.5
2601,18.2
2602,30.8
2603,33.4
2604,16.9
2605,47.5
2606,35.4
2607,29.9
2608,19.4
2610,16.6
2611,18.1
2612,29.3
2613,18.7
2614,25.4
2615,20.6
2617,21.4
2618,10.1
2619,31.1
2621,15.7
2622,22.3
2623,19.7
2624,18.0
2625,26.3
2627,15.7
2629,17.7
2630,17.2
2631,20.6
2632,19.3
2633,19.7
2634,20.1
2635,32.4
2636,19.7
2638,5.9
2640,21.8
2641,18.0
2643,17.1
2644,23.4
2645,3.7
2647,4.8
2648,10.2
2650,17.1
2651,21.2
2652,17.6
2653,17.7
2654,18.6
2656,16.8
2657,22.3
2658,24.9
2659,14.7
2660,14.6
2662,18.6
2663,19.7
2664,28.6
2665,21.4
2666,14.3
2668,16.9
2669,15.6
2670,15.2
2671,16.3
2672,61.9
2673,15.5
2674,20.4
2676,19.2
2677,17.1
2678,15.3
2679,18.6
2680,20.5
2681,22.7
2682,19.8
2683,18.0
2684,17.8
2685,14.6
2686,18.4
2687,16.8
2688,14.7
2689,33.6
2690,19.0
2691,7.5
2692,22.8
2693,15.8
2695,14.3
2696,17.7
2699,17.0
2701,20.3
2702,36.1
2703,35.2
2704,29.1
2705,26.4
2706,20.5
2707,17.3
2708,24.9
2711,13.5
2712,17.0
2713,13.9
2714,24.5
2715,17.2
2716,18.2
2717,30.9
2718,29.5
2719,22.4
2720,17.2
2721,13.7
2722,16.9
2723,18.1
2724,19.4
2725,8.4
2726,19.0
2728,16.3
2729,33.6
2730,17.3
2731,29.6
2732,16.2
2733,16.0
2734,15.6
2735,14.9
2736,14.9
2737,19.7
2738,18.1
2739,18.6
2740,21.6
2741,17.3
2742,17.4
2744,18.8
2745,17.6
2746,19.7
2747,13.6
2748,13.9
2749,13.9
2750,19.7
2751,15.7
2752,24.5
2753,16.5
2754,18.4
2755,21.5
2756,14.0
2757,15.4
2758,17.2
2759,14.6
2760,18.3
2761,14.4
2762,13.0
2763,17.4
2764,30.0
2765,15.9
2766,30.7
2767,7.8
2768,18.8
2769,14.5
2772,19.1
2773,16.1
2774,19.3
2775,17.4
2776,18.5
2777,22.1
2778,22.0
2779,15.8
2780,18.7
2781,21.9
2782,15.2
2783,21.1
2784,27.2
2785,16.8
2786,15.2
2787,16.2
2789,12.0
2790,15.9
2791,15.2
2792,13.7
2793,24.1
2794,18.0
2795,20.6
2796,20.0
2797,15.2
2798,16.8
2800,20.9
2801,13.8
2802,14.2
2803,22.7
2804,13.5
2805,14.4
2806,13.7
2807,13.2
2808,13.4
2809,16.8
2810,14.9
2811,16.3
2812,18.2
2813,17.3
2814,19.3
2815,20.4
2816,16.4
2817,18.3
2818,18.7
2819,17.6
2820,22.1
2821,37.8
2822,21.5
2823,18.3
2824,16.8
2825,16.2
2826,19.2
2827,16.4
2828,26.2
2829,15.6
2830,14.1
2831,28.5
2832,18.2
2833,15.5
2834,59.8
2835,170.3
2836,20.9
2837,14.1
2840,19.5
2841,21.7
2842,14.1
2843,20.4
2844,18.8
2846,17.8
2847,18.1
2848,18.7
2849,16.7
2850,12.8
2851,21.6
2853,19.9
2854,16.3
2855,19.7
2856,15.3
2857,19.1
2858,14.3
2859,25.9
2860,14.3
2861,12.5
2862,12.9
2863,12.4
2864,13.8
2865,16.8
2866,13.9
2867,20.8
2868,18.3
2869,14.6
2870,19.6
2871,17.5
2872,17.7
2873,18.1
2874,13.3
2877,21.2
2878,20.7
2879,18.3
2880,12.9
2881,17.0
2882,17.6
2883,20.8
2884,18.7
2885,12.0
2886,19.1
2887,17.5
2888,20.4
2889,52.9
2890,20.3
2891,17.5
2892,13.1
2893,16.6
2894,14.7
2897,13.7
2898,18.8
2899,11.0
2900,12.2
2901,12.1
2902,12.2
2903,15.1
2904,12.7
2905,15.3
2906,17.2
2907,19.7
2909,16.0
2910,14.2
2912,17.7
2913,14.9
2914,18.6
2915,13.1
2916,19.7
2917,19.2
2918,17.4
2919,11.8
2920,14.3
2921,11.0
2922,19.6
2923,13.0
2924,19.5
2925,11.5
2926,16.0
2927,11.6
2928,10.3
2929,18.3
2930,14.2
2931,18.3
2932,15.1
2933,12.4
2934,21.8
2935,15.3
2936,21.5
2938,18.9
2939,20.9
2940,13.6
2941,14.3
2942,13.3
2943,15.5
2944,19.9
2945,15.8
2946,17.6
2947,15.9
2948,17.0
2949,18.2
2950,20.1
2951,18.0
2952,15.4
2953,17.9
2954,19.4
2955,15.5
2956,18.0
2957,13.1
2958,15.1
2959,18.7
2960,14.2
2961,15.4
2962,14.4
2963,13.5
2964,11.5
2965,11.6
2966,11.4
2967,11.2
2968,9.9
2969,10.8
2970,12.2
2971,27.9
2972,41.2
2973,21.4
2974,16.1
2975,18.1
2976,23.4
2978,17.7
2979,19.0
2980,15.2
2982,16.6
2984,15.1
2985,11.4
2986,12.6
2987,15.7
2988,17.7
2989,16.6
2990,15.2
2991,18.5
2992,19.5
2993,17.3
2994,17.3
2995,17.4
2996,13.5
2997,16.0
2998,21.8
2999,18.3
3000,16.3
3001,12.3
3002,17.4
3003,10.8
3004,12.5
3005,21.1
3006,15.9
3007,16.7
3008,18.8
3009,18.6
3010,16.7
3011,18.7
3012,31.8
3013,27.2
3014,17.5
3015,13.5
3016,21.4
3017,17.6
3018,19.1
3019,17.1
3021,17.1
3022,16.0
3023,17.7
3024,16.5
3025,14.9
3026,17.0
3027,22.4
3028,17.4
3029,27.7
3030,24.3
3031,14.8
3032,13.7
3033,15.2
3034,12.1
3035,14.0
3036,14.3
3037,14.0
3038,13.8
3039,15.0
3040,17.2
3041,32.1
3042,15.8
3043,14.6
3044,22.7
3045,16.6
3046,14.6
3047,17.6
3048,17.2
3049,17.0
3050,15.5
3051,17.9
3053,22.7
3054,22.4
3055,21.4
3056,16.1
3057,17.7
3058,17.1
3059,15.5
3060,14.8
3061,16.5
3062,16.5
3063,16.0
3064,20.8
3065,18.5
3066,19.6
3067,19.2
3068,15.5
3069,16.9
3070,17.3
3071,15.0
3073,21.6
3074,15.8
3075,17.6
3076,14.9
3077,16.2
3078,14.0
3079,16.7
3080,22.1
3081,10.1
3082,19.1
3083,16.4
3084,17.4
3085,19.3
3087,16.1
3088,16.6
3089,16.6
3090,16.1
3092,15.9
3093,18.8
3094,15.8
3095,34.0
3096,15.4
3097,16.4
3098,13.7
3099,15.9
3100,18.9
3101,18.8
3102,18.5
3103,16.4
3104,16.8
3105,17.0
3106,19.9
3107,18.6
3108,15.8
3109,17.3
3110,18.5
3111,14.3
3113,16.7
3114,17.7
3116,19.5
3117,13.1
3118,14.1
3119,16.5
3122,23.3
3123,18.9
3124,16.1
3125,0.0
3126,14.5
3127,16.4
3128,16.2
3129,21.6
3130,17.5
3131,17.2
3132,15.6
3133,16.0
3134,19.4
3135,20.6
3138,16.9
3139,15.8
3140,17.0
3141,15.5
3142,12.2
3143,17.3
3144,11.6
3145,14.9
3146,16.2
3147,8.5
3148,18.4
3149,9.2
3150,15.9
3151,15.3
3152,17.0
3153,15.5
3154,16.9
3155,15.7
3156,14.7
3157,47.3
3158,16.4
3159,15.9
3161,18.9
3162,17.1
3163,18.0
3164,13.3
3165,16.3
3166,17.4
3167,16.2
3168,16.9
3169,16.2
3170,18.8
3173,14.6
3174,14.3
3175,21.7
3176,11.6
3177,14.1
3178,19.1
3179,15.1
3180,19.8
3182,20.7
3183,13.1
3184,17.4
3185,17.6
3186,17.3
3187,15.1
3188,16.6
3189,29.7
3190,13.1
3192,44.8
3194,16.7
3195,16.4
3196,15.2
3197,20.7
3199,15.0
3200,14.8
3201,14.6
3202,14.2
3203,22.0
3204,20.1
3205,12.7
3206,12.3
3207,20.4
3208,19.7
3209,16.5
3211,15.1
3212,13.5
3213,13.8
3214,20.3
3215,15.2
3216,14.0
3217,15.9
3218,21.5
3219,12.9
3220,19.0
3221,12.8
3222,19.9
3223,14.9
3224,16.7
3225,15.1
3226,15.1
3227,14.0
3228,21.9
3230,27.4
3231,15.8
3232,69.7
3233,13.9
3234,16.4
3235,13.4
3236,68.5
3237,15.0
3238,16.7
3239,17.3
3240,19.2
3241,17.0
3242,15.7
3243,14.8
3244,17.1
3247,15.6
3248,17.1
3249,13.4
3250,16.2
3251,13.9
3252,15.9
3253,14.9
3254,16.4
3255,15.1
3256,22.5
3257,16.4
3258,13.4
3259,14.2
3260,16.1
3261,14.2
3262,20.6
3263,14.5
3264,13.0
3265,17.1
3266,20.7
3267,19.3
3268,21.6
3269,15.5
3270,14.9
3271,13.3
3272,14.7
3273,13.2
3274,18.5
3276,18.5
3277,15.6
3278,14.4
3279,15.3
3280,16.8
3281,17.2
3284,16.1
3285,14.8
3286,16.5
3287,20.8
3288,18.9
3289,13.3
3290,12.9
3291,20.1
3292,20.4
3293,16.5
3294,17.0
3295,15.7
3296,15.9
3297,14.9
3298,14.2
3299,16.4
3300,15.6
3301,14.5
3302,17.8
3303,15.5
3304,21.1
3306,18.1
3307,15.3
3308,14.2
3309,19.2
3310,21.1
3311,11.5
3312,12.4
3313,12.4
3314,12.9
3315,13.5
3316,14.9
3317,14.2
3318,22.4
3321,26.8
3322,20.0
3323,20.3
3324,13.4
3325,11.8
3326,15.1
3327,14.8
3328,17.5
3329,15.6
3330,14.1
3331,16.8
3333,14.9
3334,17.1
3335,15.2
3336,17.7
3337,13.3
3338,14.9
3339,13.3
3340,10.9
3341,17.6
3342,13.6
3343,12.4
3344,13.6
3345,16.1
3346,11.3
3347,13.7
3348,15.1
3349,15.2
3350,39.4
3351,15.2
3352,17.0
3353,15.4
3354,19.1
3355,20.4
3356,19.4
3357,20.4
3358,19.5
3359,15.0
3360,15.4
3361,22.4
3362,14.6
3363,11.1
3364,22.9
3365,19.1
3366,13.6
3367,21.2
3368,45.1
3369,35.2
3370,15.9
3371,13.2
3372,14.4
3373,12.3
3374,13.2
3375,10.3
3376,14.8
3377,17.3
3378,10.1
3379,16.7
3380,18.2
3381,20.6
3382,11.5
3383,8.7
3384,20.2
3385,16.9
3386,15.8
3387,15.0
3388,13.7
3389,11.4
3390,12.9
3391,21.1
3392,10.8
3393,11.7
3394,14.3
3395,11.7
3396,12.4
3397,12.0
3398,9.8
3399,10.6
3400,10.3
3401,13.8
3402,10.4
3403,13.3
3404,18.2
3405,15.4
3406,15.1
3407,15.9
3408,14.9
3409,21.1
3410,14.8
3411,20.4
3412,13.9
3413,11.4
3414,17.3
3415,15.6
3416,15.5
3417,17.8
3418,16.4
3419,14.6
3420,14.0
3421,17.0
3422,18.8
3423,19.5
3424,16.0
3425,11.3
3426,14.9
3427,12.3
3428,15.8
3429,34.4
3430,14.0
3431,14.2
3432,13.2
3433,8.6
3434,19.3
3435,19.4
3436,15.2
3437,9.8
3438,19.6
3439,14.9
3440,15.8
3441,13.6
3442,18.1
3443,15.5
3444,11.3
3445,11.6
3446,11.4
3447,15.7
3448,13.7
3449,13.1
3450,12.4
3451,11.9
3452,18.4
3453,18.9
3454,12.2
3455,19.0
3456,20.6
3457,17.1
3458,18.2
3459,9.3
3460,15.2
3461,14.1
3462,13.7
3463,18.9
3464,9.3
3465,15.8
3466,22.2
3467,12.0
3468,15.0
3469,13.1
3470,15.0
3471,15.8
3472,12.0
3473,15.2
3474,16.3
3475,16.1
3476,14.0
3477,17.2
3478,23.4
3479,10.0
3480,20.1
3481,21.1
3482,12.3
3483,11.7
3484,9.1
3485,9.7
3486,17.0
3487,15.7
3489,15.4
3490,17.8
3491,15.3
3492,17.4
3493,13.2
3494,16.1
3495,25.3
3496,16.8
3497,12.2
3498,10.6
3499,15.6
3500,15.3
3501,10.7
3502,10.3
3503,14.6
3504,15.5
3505,13.0
3506,15.0
3507,17.5
3508,16.3
3509,16.9
3510,12.8
3511,18.8
3512,13.3
3513,13.4
3514,13.0
3515,11.8
3516,12.3
3517,12.9
3518,12.4
3519,16.3
3520,13.5
3521,12.8
3522,11.9
3523,12.3
3524,14.4
3525,13.2
3526,17.1
3527,15.9
3528,10.5
3529,15.1
3530,19.9
3531,16.4
3532,14.0
3533,19.4
3534,16.8
3535,12.0
3536,11.3
3537,15.1
3538,14.3
3539,15.6
3540,11.5
3541,16.2
3542,16.7
3543,15.5
3544,17.7
3545,15.1
3547,13.0
3548,17.1
3549,16.0
3550,13.0
3551,12.9
3552,17.7
3553,14.5
3554,15.4
3555,15.7
3556,15.2
3557,13.7
3558,12.7
3560,12.4
3561,16.0
3562,11.8
3563,8.3
3564,16.9
3565,13.6
3566,17.8
3567,11.3
3568,58.2
3569,14.5
3570,16.2
3571,12.7
3572,16.9
3573,12.2
3574,16.0
3575,17.0
3577,12.7
3578,15.1
3579,18.7
3580,13.3
3581,15.9
3583,19.6
3584,20.8
3585,15.1
3586,17.4
3587,24.5
3588,13.4
3589,16.8
3590,13.6
3591,17.7
3592,14.0
3593,14.4
3595,14.1
3596,19.1
3597,13.3
3598,15.1
3599,18.2
3600,21.4
3601,15.7
3602,16.2
3603,18.5
3604,17.1
3605,12.4
3606,17.5
3607,20.6
3608,11.8
3609,13.5
3610,14.3
3611,16.8
3612,10.3
3613,17.2
3614,21.1
3616,11.8
3617,14.6
3618,20.4
3619,15.4
3620,27.9
3621,18.9
3622,16.2
3623,23.2
3624,18.5
3625,12.7
3626,15.2
3627,14.7
3629,19.8
3631,15.9
3632,17.7
3633,18.3
3634,15.5
3636,12.7
3638,14.4
3639,16.2
3640,15.2
3642,14.6
3643,14.2
3644,13.6
3645,12.5
3646,15.9
3647,14.4
3648,13.6
3649,11.7
3650,13.9
3651,17.3
3652,16.1
3653,17.4
3654,15.8
3655,15.6
3657,20.8
3658,16.6
3659,17.8
3660,14.4
3661,14.2
3662,16.7
3663,20.6
3664,17.6
3665,15.8
3666,18.5
3667,21.2
3669,15.7
3670,16.4
3671,16.1
3672,17.3
3673,16.1
3674,13.2
3676,21.3
3677,15.7
3678,13.8
3679,15.9
3680,15.8
3681,18.3
3682,16.6
3683,15.4
3684,13.6
3685,13.9
3686,19.7
3687,19.4
3688,18.9
3689,18.6
3690,20.3
3693,19.7
3696,19.5
3697,16.6
3698,15.2
3699,14.9
3700,17.0
3701,16.4
3702,14.5
3703,15.2
3705,15.7
3706,16.7
3707,16.3
3708,18.0
3709,16.8
3710,16.7
3711,20.0
3712,18.1
3713,18.0
3714,16.7
3715,17.0
3716,18.8
3717,18.0
3718,27.4
3720,15.9
3721,21.3
3722,17.3
3723,14.6
3724,13.9
3725,18.9
3726,13.2
3727,15.3
3728,15.7
3729,17.0
3730,14.6
3731,16.1
3732,19.6
3733,19.0
3734,16.3
3735,14.4
3736,20.5
3737,13.7
3738,13.0
3739,17.3
3740,35.1
3741,13.8
3742,15.3
3743,36.7
3744,17.1
3745,18.3
3746,16.1
3747,17.8
3749,17.3
3750,18.9
3751,14.8
3752,18.9
3753,65.7
3754,14.5
3755,15.3
3756,13.2
3757,41.3
3758,18.5
3759,20.5
3761,17.9
3762,24.9
3763,15.0
3764,13.4
3765,11.9
3767,18.5
3768,15.8
3769,17.9
3770,22.1
3771,16.5
3772,16.2
3773,32.0
3774,10.0
3775,19.2
3776,5.0
3777,18.5
3778,17.9
3779,18.6
3780,20.9
3781,15.4
3782,21.5
3783,14.7
3786,16.2
3787,19.8
3788,18.2
3790,17.5
3791,11.8
3792,11.0
3793,11.7
3794,18.3
3795,16.2
3796,17.3
3797,18.9
3799,12.1
3800,19.8
3801,13.5
3802,14.3
3803,13.3
3804,0.0
3805,18.1
3806,31.1
3807,29.7
3808,17.7
3809,15.6
3810,16.6
3811,18.0
3812,11.1
3813,17.6
3814,17.5
3815,17.2
3816,51.8
3817,17.0
3818,8.1
3819,8.5
3820,11.2
3821,15.5
3822,16.9
3823,19.8
3824,17.2
3825,14.7
3826,16.6
3827,20.7
3829,17.7
3830,13.4
3831,16.9
3833,18.0
3834,11.3
3835,12.3
3836,7.7
3837,20.9
3838,13.9
3839,19.3
3840,11.2
3843,16.8
3844,8.4
3845,7.6
3846,16.1
3847,7.4
3848,11.6
3849,17.3
3850,13.2
3851,0.9
3852,10.8
3853,14.3
3856,16.6
3857,10.2
3858,9.0
3859,15.5
3862,18.0
3863,9.6
3864,9.1
3865,14.9
3866,15.1
3867,16.5
3868,59.7
3869,26.7
3870,9.2
3871,12.3
3872,13.3
3873,11.0
3874,2.5
3875,19.5
3876,18.6
3877,9.8
3878,21.2
3880,18.0
3881,18.7
3882,21.2
3883,16.2
3884,18.8
3885,18.7
3886,7.9
3887,10.0
3888,22.0
3889,11.7
3890,11.1
3891,9.4
3892,9.3
3893,9.4
3894,10.2
3895,17.2
3896,16.1
3898,26.2
3899,21.3
3900,16.9
3901,24.5
3902,17.1
3903,17.2
3904,20.0
3905,8.3
3906,8.6
3907,8.0
3908,7.0
3909,8.6
3910,4.0
3911,8.5
3912,11.5
3913,9.9
3914,9.3
3915,9.1
3916,12.4
3917,16.5
3918,17.5
3919,38.8
3920,16.9
3922,54.5
3923,18.5
3925,16.8
3927,36.8
3928,9.9
3929,8.6
3930,2.9
3931,11.9
3932,8.5
3937,5.2
3938,2.8
3939,6.9
3940,5.2
3941,5.0
3942,4.3
3943,6.3
3944,7.3
3945,18.5
3946,12.5
3948,6.4
3949,11.5
3951,13.3
3952,8.2
3954,13.5
3955,8.3
3956,0.0
3960,2.6
3965,4.5
3966,5.5
3967,5.5
3968,12.7
3969,14.3
3970,13.9
3971,13.7
3972,14.4
3973,15.9
3974,5.9
3975,14.5
3976,9.1
3977,18.6
3978,20.5
3981,5.1
3982,4.1
3984,5.7
3985,0.0
3986,0.9
3987,6.6
3988,4.8
3989,8.8
3990,10.3
3991,11.5
3992,18.6
3993,16.9
3995,17.1
3996,12.4
3997,6.6
3999,6.5
4000,5.1
4001,5.1
4002,8.0
4003,6.5
4004,4.4
4005,4.6
4006,5.2
4007,3.6
4008,4.8
4009,3.9
4010,1.2
4011,4.4
4014,4.5
4015,20.6
4016,30.3
4017,21.7
4018,16.1
4020,10.4
4021,10.2
4022,9.4
4027,3.9
4028,30.3
4029,5.2
4030,5.3
4031,4.4
4032,2.5
4034,6.4
4035,7.6
4036,5.3
4037,3.9
4038,4.9
4039,8.1
4040,4.2
4041,6.1
4042,11.9
4043,12.5
4044,13.3
4045,17.3
4046,15.0
4047,9.4
4048,4.6
4049,8.8
4052,0.0
4053,5.6
4054,6.4
4055,3.8
4056,8.5
4057,0.0
4058,5.4
4059,4.5
4060,5.5
4061,4.3
4062,2.3
4063,2.8
4064,16.8
4065,17.8
4066,12.2
4067,16.5
4068,20.4
4069,18.1
4071,18.0
4072,18.4
4073,40.8
4074,17.7
4075,11.4
4076,36.4
4077,6.3
4078,6.7
4079,6.4
4080,5.0
4081,3.4
4082,3.2
4083,4.5
4084,11.5
4086,3.9
4087,3.2
4088,3.7
4089,0.0
4090,7.3
4091,7.0
4092,6.7
4093,8.7
4094,13.9
4095,13.9
4096,13.1
4097,12.8
4098,13.7
4099,15.3
4100,8.4
4101,5.3
4102,4.4
4103,5.9
4104,6.1
4105,5.3
4106,1.7
4107,3.6
4108,4.8
4109,3.7
4110,3.5
4111,0.2
4112,0.0
4113,4.6
4114,5.2
4115,4.7
4116,5.7
4117,6.2
4118,10.0
4119,28.3
4120,30.4
4121,17.4
4122,15.7
4125,7.5
4126,10.2
4127,12.3
4128,9.0
4129,7.9
4130,6.9
4131,10.1
4132,5.9
4134,6.7
4135,6.4
4136,4.8
4137,4.1
4138,4.5
4139,5.6
4140,4.8
4141,4.1
4142,4.7
4143,5.3
4144,10.3
4145,10.8
4146,7.1
4147,9.4
4148,10.5
4149,17.8
4150,12.7
4153,5.2
4154,7.6
4156,7.5
4157,8.1
4158,10.0
4159,10.9
4160,8.1
4161,5.8
4162,5.3
4163,2.6
4164,4.0
4165,5.5
4166,4.1
4167,5.7
4168,16.1
4170,17.2
4171,53.1
4172,6.6
4173,9.5
4174,7.4
4175,8.4
4176,7.0
4177,2.6
4178,5.5
4180,5.7
4182,5.8
4183,7.8
4184,16.7
4185,5.0
4186,17.2
4187,12.9
4188,12.9
4189,14.7
4190,13.8
4191,15.9
4192,11.5
4194,10.6
4195,0.0
4197,12.2
4198,5.4
4199,1.9
4200,6.3
4201,6.4
4202,4.1
4203,9.7
4204,9.9
4205,11.2
4206,11.4
4207,8.9
4208,15.0
4209,17.5
4210,14.6
4211,18.5
4212,8.2
4213,6.8
4214,10.4
4215,0.0
4216,3.3
4217,13.8
4218,14.5
4219,18.5
4220,15.8
4221,16.2
4222,17.4
4223,11.8
4224,7.2
4225,13.0
4226,12.1
4227,7.5
4228,33.1
4229,13.4
4230,27.4
4231,3.9
4232,6.8
4233,11.5
4234,9.2
4235,9.8
4236,10.5
4237,10.2
4238,10.7
4239,8.4
4240,15.7
4241,9.7
4242,12.3
4244,15.0
4245,12.1
4246,16.4
4247,46.4
4248,17.7
4249,18.4
4250,18.4
4251,9.4
4253,16.7
4254,16.3
4255,9.3
4256,18.9
4257,11.6
4259,9.4
4260,11.0
4261,11.9
4262,10.8
4263,11.4
4264,12.3
4265,15.5
4266,16.9
4267,18.1
4268,24.2
4269,12.8
4270,15.6
4271,13.4
4272,18.0
4273,16.5
4275,10.5
4276,17.0
4277,18.4
4278,13.2
4279,10.1
4280,17.5
4282,17.0
4283,17.6
4284,12.5
4285,11.9
4286,10.4
4288,19.5
4289,20.3
4291,17.5
4292,10.3
4293,16.4
4294,12.2
4295,17.7
4296,18.1
4297,12.6
4298,13.2
4299,12.2
4300,11.5
4301,16.7
4302,40.4
4303,11.5
4305,18.8
4306,12.2
4307,16.6
4308,19.2
4309,17.0
4310,15.8
4311,18.4
4312,13.4
4313,13.6
4314,7.5
4315,12.2
4316,19.7
4317,11.7
4318,12.0
4319,13.5
4320,19.5
4321,19.8
4322,14.4
4323,13.7
4324,12.7
4325,14.1
4326,17.1
4327,15.7
4328,18.4
4329,13.9
4330,4.7
4331,48.8
4332,20.6
4333,22.0
4334,14.7
4335,17.4
4336,13.7
4337,12.4
4338,10.4
4339,13.9
4341,6.4
4342,16.2
4343,11.8
4344,12.6
4345,16.5
4346,17.3
4347,84.4
4348,52.0
4349,13.2
4350,16.2
4351,12.9
4352,16.1
4353,12.0
4354,11.7
4355,24.6
4356,61.5
4357,66.2
4358,13.5
4359,12.9
4360,49.5
4361,10.4
4362,20.9
4363,18.6
4364,20.1
4365,25.3
4366,10.9
4367,20.2
4368,19.3
4369,45.4
4370,11.3
4371,11.9
4372,9.6
4373,20.4
4374,14.1
4375,12.3
4376,16.1
4377,10.8
4378,10.0
4379,12.1
4380,17.6
4381,18.6
4382,29.5
4383,18.8
4385,12.1
4386,11.5
4387,12.0
4388,14.0
4389,11.5
4390,14.3
4391,12.2
4392,14.5
4393,18.7
4394,19.0
4395,7.6
4396,9.7
4397,14.4
4398,48.2
4399,10.8
4400,21.2
4401,11.3
4402,17.1
4403,17.4
4404,10.3
4405,11.2
4406,16.1
4407,20.2
4408,55.1
4409,10.1
4410,15.3
4411,14.2
4412,6.8
4413,22.6
4414,9.7
4415,13.1
4416,13.8
4418,18.9
4419,23.4
4420,7.3
4421,16.5
4422,49.8
4423,25.2
4424,19.1
4425,9.4
4426,10.5
4427,9.2
4428,25.0
4429,10.7
4430,12.2
4431,9.6
4432,2.1
4433,10.3
4434,13.0
4435,15.8
4436,17.1
4437,13.7
4438,12.6
4439,10.4
4440,12.5
4441,12.7
4442,20.0
4443,21.4
4444,13.5
4445,10.1
4446,20.5
4447,8.3
4448,19.5
4449,10.2
4450,13.3
4451,9.5
4452,25.5
4453,22.7
4454,17.0
4455,42.5
4456,9.7
4457,15.6
4458,9.7
4459,20.6
4460,18.9
4461,11.6
4462,12.3
4463,20.8
4464,12.6
4465,9.5
4466,15.5
4467,19.8
4468,10.0
4469,14.2
4470,8.3
4471,10.7
4472,15.5
4473,9.5
4474,9.2
4475,19.2
4476,13.5
4478,52.1
4479,7.7
4480,61.2
4481,9.4
4482,15.3
4484,8.6
4485,52.6
4486,12.1
4487,5.0
4488,18.4
4489,22.8
4490,17.7
4491,10.9
4494,20.0
4496,15.3
4497,12.9
4498,64.4
4499,15.0
4501,10.4
4502,8.5
4504,17.1
4506,21.1
4507,9.3
4508,12.7
4509,9.7
4510,18.9
4511,49.9
4512,20.1
4513,18.3
4514,19.7
4515,18.6
4516,19.2
4517,19.4
4520,19.0
4521,77.7
4524,20.5
4525,12.7
4526,14.9
4528,14.1
4529,19.4
4530,13.5
4531,14.1
4532,12.6
4533,18.8
4534,19.6
4535,18.5
4537,13.7
4538,19.0
4540,17.1
4543,17.7
4546,17.5
4547,18.5
4548,18.3
4549,14.9
4552,15.1
4554,18.2
4555,13.3
4557,17.7
4560,11.6
4561,17.8
4562,12.9
4563,18.3
4564,61.7
4565,47.5
4566,14.9
4568,19.8
4569,17.3
4570,11.6
4571,18.0
4572,12.5
4573,14.3
4574,17.3
4575,2.4
4576,11.3
4578,14.2
4579,16.8
4582,17.8
4583,17.9
4584,10.7
4585,13.5
4587,11.5
4589,11.5
4590,24.4
4591,9.8
4592,19.3
4593,10.3
4594,20.2
4595,19.1
4596,11.3
4597,55.3
4598,15.9
4599,16.2
4601,16.0
4602,11.1
4603,14.1
4604,52.0
4605,10.7
4606,97.5
4607,9.4
4608,16.5
4609,18.3
4610,10.0
4611,18.2
4613,16.3
4614,16.7
4615,17.9
4616,11.4
4617,13.7
4618,18.1
4619,19.9
4620,19.7
4621,10.3
4622,11.5
4623,17.6
4624,11.6
4626,16.7
4627,18.7
4628,16.8
4629,8.4
4630,13.8
4631,9.0
4632,13.6
4633,16.1
4634,21.6
4635,8.2
4636,13.3
4637,18.7
4639,10.0
4640,17.4
4641,11.6
4642,20.1
4643,7.6
4644,16.3
4646,12.1
4647,16.3
4648,63.9
4649,19.8
4650,9.2
4651,18.1
4652,19.8
4655,16.5
4657,20.6
4658,10.3
4659,18.2
4661,15.7
4662,14.3
4663,16.4
4664,16.3
4667,10.7
4668,11.6
4669,18.5
4670,15.0
4672,18.4
4673,9.6
4674,15.5
4675,14.5
4677,16.2
4679,17.0
4680,18.4
4681,15.3
4682,10.7
4683,49.4
4684,15.0
4685,13.6
4686,12.3
4687,11.2
4688,17.5
4689,15.9
4690,15.7
4691,11.9
4693,18.8
4694,11.4
4695,17.4
4697,17.9
4698,16.0
4699,19.7
4700,11.9
4701,12.4
4702,12.6
