homeMGRA,ao_by_mgra
1083,1.2894736842105263
1084,1.325
1086,1.6962025316455696
1087,1.72
1088,1.5625
1089,1.5061728395061729
1090,1.2933884297520661
1091,1.6875
1092,1.5529411764705883
1093,1.5384615384615385
1094,1.125
1095,1.1272727272727272
1096,1.6666666666666667
1097,1.7073170731707317
1098,1.4974358974358974
1099,1.7647058823529411
1100,1.3231939163498099
1101,1.6534653465346534
1102,1.1952861952861953
1103,1.82648401826484
1104,1.188034188034188
1105,2.0454545454545454
1106,1.4
1107,1.9333333333333333
1108,2.076923076923077
1109,1.5
1110,1.0
1111,1.8529411764705883
1112,1.7904761904761906
1113,1.7419354838709677
1114,1.775
1115,1.7466666666666666
1116,1.8571428571428572
1117,1.864864864864865
1118,1.6818181818181819
1119,1.7183098591549295
1120,1.7362637362637363
1121,1.5476190476190477
1122,1.4605263157894737
1123,1.8974358974358974
1124,1.8307692307692307
1126,1.5100671140939597
1127,1.4736842105263157
1128,1.631578947368421
1129,1.819672131147541
1130,1.4529411764705882
1131,1.0
1132,1.4711538461538463
1133,1.6257668711656441
1134,1.492537313432836
1135,1.6312056737588652
1136,1.829268292682927
1137,1.6057692307692308
1138,1.0
1139,1.8507462686567164
1140,1.8581560283687943
1141,1.7272727272727273
1142,1.82
1143,1.6666666666666667
1144,2.25
1145,1.5384615384615385
1146,1.6875
1147,2.0588235294117645
1148,2.1666666666666665
1149,1.7142857142857142
1150,1.7142857142857142
1151,2.0
1152,2.111111111111111
1153,2.0
1154,1.546875
1155,1.4913294797687862
1156,1.736842105263158
1157,1.5123456790123457
1158,1.5418502202643172
1159,1.583941605839416
1160,2.0
1161,1.7
1162,1.912280701754386
1163,1.886178861788618
1164,2.0
1165,1.6766917293233083
1166,1.851063829787234
1167,1.829268292682927
1168,1.8461538461538463
1169,1.8571428571428572
1170,1.3333333333333333
1171,1.6666666666666667
1173,1.81
1174,2.142857142857143
1175,1.75
1176,1.8059701492537314
1177,1.86
1178,2.1120689655172415
1179,1.8571428571428572
1181,1.8181818181818181
1182,1.865979381443299
1183,2.026315789473684
1184,1.75
1186,2.032258064516129
1187,2.2666666666666666
1188,2.15625
1189,2.0384615384615383
1190,1.9805825242718447
1191,2.02
1192,2.1473684210526316
1193,2.048780487804878
1194,2.1
1195,1.9811320754716981
1196,1.9206349206349207
1197,2.090909090909091
1198,1.708955223880597
1199,1.819672131147541
1200,1.7835051546391754
1201,1.2964426877470356
1202,1.7066666666666668
1203,1.3970588235294117
1204,1.851063829787234
1205,0.9840255591054313
1206,1.396875
1208,1.4363636363636363
1209,1.5029239766081872
1210,1.4651162790697674
1211,1.2885906040268456
1213,0.8964046313223644
1214,1.5454545454545454
1215,1.5
1216,1.4250440917107583
1218,1.3937823834196892
1219,1.6
1221,1.7142857142857142
1222,1.6764705882352942
1223,1.7142857142857142
1224,1.3831775700934579
1225,1.4502164502164503
1226,1.7317073170731707
1227,1.8285714285714285
1229,1.4457142857142857
1230,1.6956521739130435
1231,1.40625
1232,1.3218390804597702
1233,2.5
1234,1.4482758620689655
1235,1.4375
1236,1.456140350877193
1237,1.7313432835820894
1238,1.9285714285714286
1239,1.4901960784313726
1240,1.3786008230452675
1241,1.4597701149425288
1242,1.523076923076923
1243,1.5833333333333333
1244,1.5476190476190477
1245,1.875
1246,1.5833333333333333
1247,1.5616438356164384
1248,1.3608247422680413
1249,1.6071428571428572
1250,1.75
1251,1.6323529411764706
1252,1.8222222222222222
1254,1.8709677419354838
1255,1.679245283018868
1256,1.5168539325842696
1259,2.205357142857143
1260,2.074074074074074
1261,2.392156862745098
1262,2.3125
1263,2.232142857142857
1264,2.0
1265,2.019607843137255
1266,2.118279569892473
1267,1.9333333333333333
1268,2.0
1269,2.074074074074074
1270,2.1636363636363636
1271,1.9583333333333333
1272,2.0408163265306123
1273,1.8148148148148149
1274,2.111111111111111
1275,2.5
1276,2.45
1277,2.182926829268293
1278,2.040983606557377
1279,2.269230769230769
1280,2.037037037037037
1281,2.0588235294117645
1282,1.4285714285714286
1283,2.25
1285,0.5
1286,2.230769230769231
1290,2.090909090909091
1291,2.3333333333333335
1294,2.125
1295,2.1610169491525424
1296,2.2857142857142856
1297,2.0
1298,2.253623188405797
1299,1.921875
1301,2.4722222222222223
1302,2.037037037037037
1303,1.9285714285714286
1304,2.2023809523809526
1305,2.0
1306,2.176470588235294
1307,2.0
1308,2.0093457943925235
1309,2.142857142857143
1310,2.4285714285714284
1311,1.9545454545454546
1312,2.0
1313,1.9310344827586208
1314,2.0542168674698793
1315,1.8888888888888888
1316,1.98
1317,1.813953488372093
1318,2.2280701754385963
1319,2.25
1320,1.8421052631578947
1321,2.048611111111111
1322,2.25
1323,2.3142857142857145
1324,1.8461538461538463
1325,1.8363636363636364
1326,1.825242718446602
1327,1.7435897435897436
1328,2.0294117647058822
1329,1.9230769230769231
1331,2.033980582524272
1332,1.9795918367346939
1333,2.0074074074074075
1334,2.175
1335,1.914691943127962
1336,1.9464285714285714
1337,1.9746835443037976
1338,1.9230769230769231
1339,1.935483870967742
1340,1.9101123595505618
1341,1.967479674796748
1342,1.9204545454545454
1343,1.9811320754716981
1344,2.1578947368421053
1345,2.176470588235294
1346,2.1818181818181817
1347,2.0549450549450547
1348,2.2153846153846155
1349,2.1447368421052633
1350,1.7586206896551724
1351,2.088235294117647
1352,2.2777777777777777
1353,1.953125
1354,2.053763440860215
1355,2.267326732673267
1356,2.12
1357,2.0168067226890756
1358,1.8863636363636365
1359,2.3333333333333335
1360,2.0277777777777777
1361,2.0795454545454546
1362,2.2
1363,2.0
1364,2.0625
1365,2.088495575221239
1366,1.625
1367,1.8333333333333333
1368,2.2916666666666665
1369,2.238095238095238
1370,2.4375
1371,2.2545454545454544
1372,2.0689655172413794
1373,2.2242990654205608
1374,2.236111111111111
1375,2.0754716981132075
1376,2.1159420289855073
1377,2.1320754716981134
1378,2.2388059701492535
1379,2.086206896551724
1380,2.12
1381,2.2371134020618557
1382,2.272727272727273
1383,2.2333333333333334
1384,2.0123456790123457
1385,2.142857142857143
1387,2.1315789473684212
1388,2.3833333333333333
1389,2.0543478260869565
1390,2.1121495327102804
1391,2.0454545454545454
1392,2.2916666666666665
1393,2.135593220338983
1394,1.8
1395,2.2181818181818183
1396,2.1610169491525424
1397,2.2439024390243905
1398,2.3333333333333335
1399,2.1142857142857143
1400,2.26
1401,2.3529411764705883
1402,1.9583333333333333
1403,2.4
1404,2.3289473684210527
1405,2.3636363636363638
1406,2.2325581395348837
1407,1.8677685950413223
1408,1.875
1409,2.15
1410,2.3181818181818183
1411,2.5416666666666665
1412,1.75
1413,2.2333333333333334
1414,2.135593220338983
1415,2.4285714285714284
1417,3.1666666666666665
1418,2.107142857142857
1420,2.111111111111111
1421,2.223684210526316
1422,2.0517241379310347
1423,2.353846153846154
1424,2.3461538461538463
1425,2.2333333333333334
1426,2.282608695652174
1427,2.305084745762712
1428,2.388888888888889
1429,2.074074074074074
1430,2.23943661971831
1431,2.2111111111111112
1432,2.2666666666666666
1433,2.2
1435,2.146067415730337
1436,2.267605633802817
1437,2.196078431372549
1438,2.125
1439,2.1811023622047245
1440,2.272727272727273
1441,2.2777777777777777
1442,1.9545454545454546
1443,2.1142857142857143
1444,2.218390804597701
1445,2.1216216216216215
1446,2.4
1447,2.0
1448,1.9603960396039604
1449,1.7307692307692308
1451,1.4816753926701571
1452,1.8577405857740585
1453,2.021276595744681
1454,2.0
1455,1.62
1456,1.8187919463087248
1457,1.8666666666666667
