homeMGRA,ao_by_mgra
1,1.8888888888888888
2,1.9705882352941178
3,2.019230769230769
4,2.066666666666667
5,2.0
6,2.236842105263158
7,2.0416666666666665
8,2.2333333333333334
9,2.24
10,2.2
11,2.4
12,1.8181818181818181
13,2.2
14,1.696969696969697
15,2.0
16,1.8571428571428572
17,2.0833333333333335
18,1.6666666666666667
19,2.4
20,1.6363636363636365
21,1.9473684210526316
22,1.875
23,1.9230769230769231
24,2.357142857142857
25,2.08
26,2.1153846153846154
27,1.880952380952381
28,2.2142857142857144
29,1.9259259259259258
30,2.4
31,2.263157894736842
32,2.4166666666666665
33,2.066666666666667
34,1.8928571428571428
35,1.9047619047619047
36,2.533333333333333
37,1.8888888888888888
38,2.0
39,1.6875
40,1.8888888888888888
41,2.0714285714285716
42,2.037037037037037
43,2.0
44,1.6818181818181819
45,2.75
46,2.388888888888889
47,1.7727272727272727
48,1.75
49,1.7857142857142858
50,1.967741935483871
51,1.6666666666666667
52,1.8571428571428572
53,2.090909090909091
54,2.111111111111111
55,1.0
56,1.8888888888888888
57,1.6
58,1.4666666666666666
59,2.3043478260869565
60,1.9230769230769231
61,1.9
62,1.95
63,1.8214285714285714
64,1.6391752577319587
65,1.7333333333333334
66,1.8181818181818181
67,1.3157894736842106
68,1.8611111111111112
69,1.6818181818181819
70,1.7
71,1.6486486486486487
72,2.0
73,1.6111111111111112
74,1.55
75,1.4576271186440677
76,1.696969696969697
77,1.7241379310344827
78,1.326086956521739
79,1.6666666666666667
80,1.1666666666666667
81,1.5294117647058822
83,1.6538461538461537
84,1.65625
85,1.392156862745098
86,1.736842105263158
87,1.6363636363636365
89,1.6875
90,1.375
91,1.2867132867132867
92,1.3333333333333333
93,1.3269230769230769
94,1.4285714285714286
96,1.8666666666666667
97,1.5769230769230769
98,1.5806451612903225
99,1.6981132075471699
100,1.7384615384615385
101,1.6722222222222223
102,1.6296296296296295
103,1.5555555555555556
104,1.7419354838709677
105,1.5565217391304347
106,1.9714285714285715
107,1.92
108,1.7407407407407407
109,1.5294117647058822
110,1.8333333333333333
111,1.6578947368421053
112,1.653061224489796
114,1.8823529411764706
115,1.7647058823529411
116,1.5206611570247934
117,1.65625
118,1.476923076923077
119,1.7586206896551724
120,1.5384615384615385
121,1.4411764705882353
122,1.25
123,1.5789473684210527
124,1.5774647887323943
125,1.6666666666666667
126,1.625
127,1.6666666666666667
128,1.6
129,1.7258064516129032
130,1.6428571428571428
131,1.6330275229357798
132,1.8115942028985508
133,1.675
134,1.5272727272727273
135,1.6636363636363636
136,1.6153846153846154
137,1.625
138,2.0
139,1.4807692307692308
140,1.5714285714285714
141,1.8
142,1.8333333333333333
143,1.5833333333333333
144,1.6
145,1.6
146,1.4615384615384615
147,1.5
148,1.5714285714285714
149,1.4634146341463414
150,1.5142857142857142
151,1.4210526315789473
152,1.5151515151515151
153,1.263157894736842
154,0.9375
155,1.3333333333333333
156,1.4461538461538461
157,1.5
159,1.4767441860465116
160,1.3814432989690721
161,1.4313725490196079
162,1.25
163,1.3333333333333333
165,1.0
166,1.3577586206896552
167,1.46875
168,1.6521739130434783
169,1.5153061224489797
170,1.8181818181818181
171,1.5396825396825398
172,1.6363636363636365
173,1.5555555555555556
174,1.52
175,1.3333333333333333
176,1.7
177,1.5666666666666667
178,1.5204678362573099
179,1.4054054054054055
180,1.3958333333333333
181,1.7777777777777777
182,1.4565217391304348
183,1.25
184,1.7741935483870968
185,1.6956521739130435
186,1.44
187,1.6
188,1.4970059880239521
189,1.6842105263157894
190,1.6030534351145038
191,1.475
192,1.4375
194,1.3830227743271222
195,1.3048780487804879
196,1.3706896551724137
197,3.0
198,1.4285714285714286
199,1.4
200,1.3169014084507042
201,1.2857142857142858
202,1.4
205,1.2826086956521738
206,1.25
207,1.2702702702702702
208,1.271604938271605
209,1.3016759776536313
210,1.3333333333333333
211,1.5151515151515151
213,1.3333333333333333
214,1.3333333333333333
215,1.1333333333333333
216,1.25
217,1.1333333333333333
220,1.25
221,1.3333333333333333
222,1.35
223,1.53125
224,1.4666666666666666
225,1.489795918367347
226,1.441860465116279
227,1.5245901639344261
228,1.4028776978417266
229,1.5
230,1.5333333333333334
232,1.5061728395061729
233,1.5510204081632653
234,1.368421052631579
235,1.342281879194631
236,1.0
237,1.6097560975609757
238,1.5904761904761904
239,1.5368421052631578
240,1.3640552995391706
241,1.3397435897435896
242,1.5135135135135136
243,1.3571428571428572
244,1.75
245,1.6388888888888888
246,1.5319148936170213
247,1.76
248,1.5473684210526315
249,1.3942307692307692
250,1.2967032967032968
251,0.9615384615384616
253,1.7123287671232876
254,1.5333333333333334
255,1.5031847133757963
256,1.9310344827586208
257,1.654320987654321
258,2.0
259,1.6842105263157894
260,1.6408450704225352
261,1.6022727272727273
262,1.3116883116883118
263,1.377245508982036
264,1.5416666666666667
265,1.0714285714285714
266,1.3287671232876712
267,1.2916666666666667
268,1.2727272727272727
269,1.4361702127659575
270,1.3433333333333333
271,2.0
272,1.4028776978417266
273,1.25
274,1.2573099415204678
275,1.2173913043478262
276,2.0
277,1.5
279,1.0277777777777777
280,1.068421052631579
281,1.0704225352112675
282,1.1677018633540373
283,1.190217391304348
284,1.2307692307692308
285,1.3658536585365855
286,1.1479289940828403
287,1.1875
288,1.0271084337349397
289,0.993006993006993
290,1.4782608695652173
291,1.1375
292,1.1111111111111112
293,1.12
294,1.1367521367521367
295,1.2314814814814814
296,1.0
297,1.2777777777777777
298,1.4105263157894736
299,1.5555555555555556
300,1.4761904761904763
302,1.625
303,1.1868686868686869
304,1.236842105263158
305,0.8292682926829268
306,1.193103448275862
307,1.06
308,1.3506493506493507
309,1.4
310,1.1153846153846154
311,1.1655629139072847
312,1.096969696969697
313,1.3181818181818181
314,1.3142857142857143
315,1.0
316,0.9459459459459459
317,1.0769230769230769
318,0.9540229885057471
319,0.9433962264150944
320,0.950920245398773
321,1.0512820512820513
322,1.0333333333333334
323,1.0
324,1.2612359550561798
325,1.358974358974359
326,1.4736842105263157
327,1.441860465116279
328,1.3
329,1.2950819672131149
330,1.391304347826087
331,1.3838383838383839
332,1.3169642857142858
333,1.1878453038674033
334,1.5
335,1.392156862745098
336,1.237851662404092
337,1.3423423423423424
338,1.147887323943662
339,1.4021739130434783
340,1.3015873015873016
341,1.1838235294117647
342,1.2727272727272727
343,1.28125
344,1.3571428571428572
345,1.425531914893617
346,1.3675213675213675
347,1.489795918367347
348,1.5272727272727273
349,1.2865168539325842
350,1.5705521472392638
351,1.2542372881355932
352,1.5289855072463767
353,1.374331550802139
354,1.4960629921259843
355,1.3632478632478633
356,1.3805309734513274
357,1.3493975903614457
358,1.3796296296296295
359,1.2980769230769231
360,1.35
361,1.3333333333333333
362,1.24
363,1.6923076923076923
364,1.2227488151658767
365,1.3472222222222223
366,1.2043010752688172
367,1.3866666666666667
368,1.3577235772357723
369,1.2398373983739837
370,1.4428571428571428
371,1.3627450980392157
372,1.3402061855670102
373,1.1388888888888888
374,1.2551020408163265
375,1.2055335968379446
376,1.09
377,1.3548387096774193
378,1.3950617283950617
379,1.271604938271605
380,1.1538461538461537
381,1.3880597014925373
382,1.4651162790697674
383,1.0363636363636364
384,1.1111111111111112
