origin,destination,count
15,15,16582.0
143,143,11726.9
4993,1,7154.1
4047,4047,6995.9
1,4993,6981.4
4995,1,5353.8
1,4995,5199.2
1792,1792,4714.4
143,15,4474.7
15,143,4381.0
270,270,4171.5
2215,2215,3862.9
4395,4395,3334.2
3563,3563,3221.7
4341,4341,3113.7
3176,3176,2782.2
963,963,2726.0
2510,2510,2584.5
1,4834,2507.7
4834,1,2432.7
