origin,destination,count
3325,3563,24646.0
4341,3563,24424.4
3635,3563,19193.9
3692,3563,18294.0
3776,3563,16356.3
4330,3563,16090.0
3959,3563,15502.9
3563,3563,14608.0
3515,3563,12880.5
3398,3563,12255.7
3413,3563,12183.9
3523,3563,12087.5
3446,3563,11230.7
4314,3563,10899.0
3390,3563,10768.8
3444,3563,10695.2
3401,3563,9808.5
4174,3563,9354.0
3340,3563,9353.8
3392,3563,9256.3
3366,3563,9107.7
3947,3563,9070.6
3445,3563,8722.2
3472,3563,8601.3
3375,3563,8536.8
3383,3563,8164.9
3518,3563,7939.3
3215,3563,7621.1
1,3563,7463.8
3393,3563,7422.3
3337,3563,7171.8
3363,3563,7138.6
4106,3563,7028.9
3261,3563,6532.7
3253,3563,6521.9
4132,3563,6420.0
4177,3563,6409.7
3317,3563,6348.2
3315,3563,6272.5
3521,3563,6124.8
3540,3563,6081.2
3493,3563,5991.1
4019,3563,5964.8
3312,3563,5963.2
3513,3563,5941.7
3497,3563,5916.2
3378,3563,5896.7
3259,3563,5779.5
3313,3563,5743.4
3324,3563,5730.4
3396,3563,5714.7
3595,3563,5645.2
3255,3563,5627.7
3462,3563,5609.7
3536,3563,5575.8
3311,3563,5460.6
3402,3563,5446.8
3342,3563,5446.0
4131,3563,5439.2
3437,3563,5369.9
3498,3563,5301.1
4107,3563,5298.4
3501,3563,5265.9
3397,3563,5197.1
3464,3563,5145.0
4395,3563,5119.2
3514,3563,5101.2
4287,3563,5098.0
4175,3563,5087.7
4127,3563,5067.1
3314,3563,5009.7
3512,3563,4983.1
3860,3563,4950.9
3406,3563,4909.9
3400,3563,4891.2
4053,3563,4858.7
3399,3563,4856.9
4239,3563,4722.3
3698,3563,4721.1
3502,3563,4705.1
3597,3563,4703.2
4195,3563,4655.9
3433,3563,4474.9
4255,3563,4405.0
3485,3563,4365.7
3459,3563,4318.3
4169,3563,4266.7
3344,3563,4191.8
3520,3563,4151.7
3964,3563,4115.5
3425,3563,4079.8
3505,3563,4066.7
3153,3563,4028.7
3946,3563,3971.7
3272,3563,3914.8
3360,3563,3857.0
3996,3563,3847.3
4207,3563,3818.9
3984,3563,3818.2
3569,3563,3816.3
3448,3563,3784.9
4133,3563,3750.8
3395,3563,3750.1
4047,3563,3702.1
3385,3563,3636.3
3765,3563,3620.9
3387,3563,3601.2
3343,3563,3590.6
4180,3563,3589.8
3819,3563,3533.0
3547,3563,3523.2
3365,3563,3514.3
4026,3563,3511.8
4286,3563,3438.6
3886,3563,3432.4
3339,3563,3422.5
4148,3563,3364.5
3845,3563,3280.1
3122,3563,3268.5
4146,3563,3266.0
3581,3563,3243.2
3432,3563,3237.2
4101,3563,3229.3
3297,3563,3226.0
3127,3563,3174.7
3573,3563,3145.6
3951,3563,3143.1
3169,3563,3139.9
3056,3563,3096.4
4052,3563,3087.5
3439,3563,3079.3
3461,3563,3075.6
4129,3563,3071.7
3469,3563,3060.4
3289,3563,3048.8
3968,3563,3034.4
4144,3563,3024.1
2510,3563,3009.2
4054,3563,2989.9
4027,3563,2987.1
4338,3563,2959.7
4292,3563,2952.0
4008,3563,2945.2
3277,3563,2941.2
3052,3563,2929.8
4078,3563,2927.4
3176,3563,2925.9
3866,3563,2911.8
4241,3563,2903.0
3543,3563,2872.0
3349,3563,2857.4
2,3563,2836.0
3661,3563,2825.2
3148,3563,2817.0
3793,3563,2808.1
3273,3563,2799.0
3646,3563,2778.4
3330,3563,2771.8
3593,3563,2768.9
3134,3563,2767.9
3403,3563,2764.8
3528,3563,2696.2
4196,3563,2681.3
3784,3563,2670.3
4145,3563,2668.9
4234,3563,2658.6
3877,3563,2613.7
3648,3563,2589.3
4147,3563,2586.3
3641,3563,2574.2
3193,3563,2559.1
