homeMGRA,vmt_per_capita_by_mgra
1.0,17.76365307006561
2.0,21.925214058379463
3.0,17.246601957498154
4.0,17.447207995215738
5.0,14.29450151426753
6.0,17.648338939844134
7.0,18.179650243733942
8.0,18.82629849583933
9.0,20.693916889079404
10.0,17.242641442329482
11.0,14.778250692621656
12.0,18.260431011954044
13.0,15.32810668373594
14.0,16.90184678161206
15.0,18.136860265291656
16.0,17.366281765770633
17.0,19.87965329712526
18.0,13.5277147651105
19.0,31.04256442046267
20.0,13.883185640897423
21.0,21.68648207141935
22.0,13.330100200580494
23.0,17.2100035493001
24.0,16.77368533296405
25.0,16.284066760777606
26.0,17.311914140984484
27.0,17.041493846076516
28.0,16.380168430691864
29.0,24.17729102424132
30.0,18.781387223350812
31.0,21.276246744748317
32.0,20.51052699875341
33.0,22.3152154990706
34.0,18.49742135655729
35.0,14.643382805392513
36.0,19.059607690946578
37.0,12.741684671684116
38.0,14.09138015403097
39.0,13.806093434939706
40.0,35.18234224620746
41.0,14.734951270654872
42.0,24.26768146833969
43.0,16.046822991670883
44.0,21.46870413702859
45.0,8.962914747068265
46.0,17.56697088298192
47.0,16.755435685124603
48.0,10.791048402021337
49.0,16.155357494230305
50.0,18.741939490673783
51.0,20.59276513190909
52.0,16.466077068445664
53.0,13.073956595370033
54.0,11.963708309098326
55.0,7.4485879
56.0,24.99129971956423
57.0,17.245652262222222
58.0,21.08004734597358
59.0,16.298237005875105
60.0,16.298631547111484
61.0,13.549858355114926
62.0,14.891680208943983
63.0,16.514468940854755
64.0,16.293710420450644
65.0,18.60735659987166
66.0,15.203133901486233
67.0,12.605765238859618
68.0,20.40120777305322
69.0,13.86912444257462
70.0,11.892035564104205
71.0,19.52092811474865
72.0,17.6299353784375
73.0,14.226717578581392
74.0,13.278226538339291
75.0,15.586160442843509
76.0,14.224878283603275
77.0,14.70830721406621
78.0,17.15781537685594
79.0,16.71504593474512
80.0,20.953343846373205
81.0,11.657935984474328
83.0,14.146350882985729
84.0,11.951963600351984
85.0,15.222463902520909
86.0,20.1972170120173
87.0,18.479969878902672
89.0,18.27844483504727
90.0,14.535691342102798
91.0,14.538922491569988
92.0,22.13836321718472
93.0,19.088077575398394
94.0,25.215317094756134
96.0,16.59815189696025
97.0,17.350607463202866
98.0,15.809818876294372
99.0,19.97650927594374
100.0,16.611345142537658
101.0,16.139925401446053
102.0,16.566900559207763
103.0,11.767164651543508
104.0,17.13512482294062
105.0,18.16622437851578
106.0,15.950649811379225
107.0,13.547726402287095
108.0,16.00753077152237
109.0,21.149197946875805
110.0,12.250891195241344
111.0,16.79810791058785
112.0,18.419082474814264
114.0,16.495374666644732
115.0,20.88873717990261
116.0,15.800722863830575
117.0,16.501274375208453
118.0,14.010029129611233
119.0,19.518342861703083
120.0,17.123393243909725
121.0,10.700567690740744
122.0,20.88622778492649
123.0,17.39368528050363
124.0,16.114515699795916
125.0,16.766669373546083
126.0,15.4805157201949
127.0,16.27855400255444
128.0,15.634366630051826
129.0,18.635287749169073
130.0,23.245550097160933
131.0,15.445251243815848
132.0,19.64302724659502
133.0,21.88538223434426
134.0,16.939451312007566
135.0,15.525348077186806
136.0,17.541979888310873
137.0,12.600195519958632
138.0,8.351533700000001
139.0,19.44826522453143
140.0,16.144074805401697
141.0,15.432131022772024
142.0,24.469510767192634
143.0,16.52011192238347
144.0,18.298346168875025
145.0,17.62480470287754
146.0,15.552383635184333
147.0,17.014332691644636
148.0,12.9228752421869
149.0,14.46192610964954
150.0,14.980815040099007
