origin,destination,count
3535,3403,1018.2
4161,3403,1017.8
2823,3403,1012.8
3231,3403,1012.4
3274,3403,1011.6
3174,3403,1004.6
4000,3403,1004.4
3894,3403,1004.3
3592,3403,1002.5
3610,3403,1000.9
2236,3403,999.0
4349,3403,996.3
3899,3403,990.5
2563,3403,986.7
4157,3403,986.1
2817,3403,977.9
4002,3403,977.2
3867,3403,974.8
4105,3403,969.3
4188,3403,968.6
3484,3403,963.7
3931,3403,963.6
4126,3403,959.1
3980,3403,958.2
3160,3403,951.6
2658,3403,951.5
3890,3403,951.3
3723,3403,949.6
4172,3403,945.5
4995,3403,945.0
3782,3403,943.2
3889,3403,940.5
2473,3403,939.3
2228,3403,930.5
3379,3403,930.5
2839,3403,926.7
3121,3403,925.9
2838,3403,922.7
4229,3403,921.3
4090,3403,916.3
2878,3403,916.0
3281,3403,914.2
3196,3403,911.2
3503,3403,910.7
4401,3403,907.8
3791,3403,901.7
3374,3403,897.7
3761,3403,895.5
4185,3403,888.7
3961,3403,888.6
4254,3403,886.8
3150,3403,886.2
3202,3403,882.7
4097,3403,882.3
4214,3403,882.3
3022,3403,878.9
3233,3403,878.5
3874,3403,872.4
3167,3403,864.9
2647,3403,864.8
3674,3403,863.6
4164,3403,861.4
4294,3403,858.5
2650,3403,857.9
2545,3403,856.8
4259,3403,850.8
4231,3403,849.9
3822,3403,849.0
3458,3403,848.4
3937,3403,847.3
2800,3403,842.8
3211,3403,841.7
3219,3403,840.8
3697,3403,837.7
4165,3403,833.8
2741,3403,829.1
2127,3403,822.3
3691,3403,819.6
3426,3403,817.9
3351,3403,814.8
4297,3403,809.2
3373,3403,809.0
3904,3403,808.8
4194,3403,808.6
4173,3403,805.1
3664,3403,802.3
3988,3403,800.1
3731,3403,800.0
4021,3403,798.5
4128,3403,795.8
3916,3403,794.6
4508,3403,794.4
3331,3403,791.6
2639,3403,786.9
3577,3403,785.6
3220,3403,785.6
3683,3403,782.5
3554,3403,782.0
4420,3403,781.7
4240,3403,781.7
3407,3403,781.6
3247,3403,778.7
4518,3403,776.9
3742,3403,775.7
2254,3403,775.2
4217,3403,774.9
3195,3403,770.4
3630,3403,769.4
3817,3403,764.5
3086,3403,763.4
3811,3403,762.7
3332,3403,753.3
3829,3403,752.0
3883,3403,751.7
3643,3403,746.6
4556,3403,741.0
2908,3403,740.2
