homeMGRA,vmt_per_capita_by_mgra
1.0,11.930315495567095
2.0,15.816833939177823
3.0,14.100995253683703
4.0,16.18069959592041
5.0,15.636552585077673
6.0,15.269104204630784
7.0,14.163833375618132
8.0,12.443804662339343
9.0,16.920011606073164
10.0,13.535932623034261
11.0,13.433861962300403
12.0,12.683369289335099
13.0,18.437405028630536
14.0,22.83318348256105
15.0,9.411559079979455
16.0,20.01963844466897
17.0,17.196281099951
18.0,10.130669126024056
19.0,14.374340588333334
20.0,8.816700939388916
21.0,15.206505645046244
22.0,12.376609535494682
23.0,15.101340132633034
24.0,20.848743219868652
25.0,13.816763690407216
26.0,14.003116063001757
27.0,14.082295433235213
28.0,15.010388364043687
29.0,15.040373267962453
30.0,18.479081875334266
31.0,15.930790376443626
32.0,13.659778106805918
33.0,12.573172009568378
34.0,13.421075574358749
35.0,20.073616721122924
36.0,14.737824229907954
37.0,17.249992908646867
38.0,12.713387542775155
39.0,9.612612021041365
40.0,13.893357834454108
41.0,14.279343222144297
42.0,16.12050233336641
43.0,16.932734289884696
44.0,13.838164785434525
45.0,11.587300607678435
46.0,20.063140614534355
47.0,18.277764721512913
48.0,15.788896575241857
49.0,20.413505184447324
50.0,12.991595039436778
51.0,12.251801132603418
52.0,16.361531357039905
53.0,10.232965395525431
54.0,12.700545682806283
55.0,19.76882488
56.0,17.931801974992855
57.0,6.796813744530371
58.0,12.839647140758807
59.0,15.161091491707
60.0,15.653741120449267
61.0,12.849900941073741
62.0,13.38012029745089
63.0,14.68102807156342
64.0,10.971239250556229
65.0,12.83380883198313
66.0,13.90028038652461
67.0,11.762306850419753
68.0,15.594352523429965
69.0,15.140937619849275
70.0,16.694929214460707
71.0,12.05463445636918
72.0,18.378048444934247
73.0,14.038562461703325
74.0,12.603359143353007
75.0,11.07691049511353
76.0,11.298145652302477
77.0,10.884864977752171
78.0,13.413342499488408
79.0,10.443844610204168
80.0,4.55687491925
81.0,17.057779332061788
83.0,13.123948199104575
84.0,12.706612395951762
85.0,10.640814120479366
86.0,14.637098997152513
87.0,8.378653563054218
89.0,10.16347513162759
90.0,11.694765893041566
91.0,12.009919829256965
92.0,14.256222826342027
93.0,11.92377846023413
94.0,4.839110512801089
96.0,11.685801382451078
97.0,11.352832638243324
98.0,11.467814044225715
99.0,15.86269916809395
100.0,15.242941859074183
101.0,13.739873604500037
102.0,10.560571479978075
103.0,11.894553174183491
104.0,13.849713364175987
105.0,10.4954872429215
106.0,11.92858700363803
107.0,10.360894987404036
108.0,14.79426912667812
109.0,19.275342341865603
110.0,12.387637350089637
111.0,12.982346093258968
112.0,12.160980334492745
114.0,10.894544868523626
115.0,10.282751586655262
116.0,13.397372599205614
117.0,14.685384724360139
118.0,15.385136594145413
119.0,11.556081381564882
120.0,9.453601131413418
121.0,9.544834382594845
122.0,7.856482862824327
123.0,12.923785532926871
124.0,13.797806425995855
125.0,15.87682434595585
126.0,15.093781789601568
127.0,11.41278906625178
128.0,16.303172703751166
129.0,10.334408732047761
130.0,14.31967572640494
131.0,13.027360091144482
132.0,14.33192211470562
133.0,11.129552145531031
134.0,13.159539323317405
135.0,13.125720309741354
136.0,14.20456908554969
137.0,11.560981797464029
138.0,3.9210858
139.0,11.510541574062117
140.0,10.16848130478578
141.0,14.04224063733836
142.0,12.736329406719202
143.0,15.64798979439931
144.0,5.360163015570012
145.0,14.821839580388882
146.0,12.151316116464294
147.0,9.704446875988584
148.0,8.135504776837031
149.0,10.911790662237909
150.0,8.87867568184752
151.0,9.313681091908085
152.0,11.99668454795905
153.0,12.255645779176788
154.0,9.99544161629228
155.0,9.226464802892266
156.0,9.002481807175922
157.0,7.909172937710927
159.0,9.593220821472661
160.0,8.41035694037514
161.0,9.03774676829339
162.0,8.490697539467115
163.0,8.90225433300987
165.0,6.530521783939644
166.0,9.146422511036159
167.0,8.960759467144015
168.0,10.057427982942665
169.0,9.758073634821509
170.0,11.955815871238094
171.0,6.752664966003875
172.0,9.626446186701905
173.0,10.29605108757532
174.0,9.73050123547804
175.0,8.761793373845675
176.0,13.679731133322468
177.0,9.529616808703278
178.0,8.614089290659214
179.0,9.270036047276298
180.0,9.388496214370823
181.0,13.841316692756376
182.0,9.459906767988757
183.0,7.011776354060482
184.0,8.864292546969228
185.0,8.834238373524983
186.0,10.151348681832088
187.0,10.173886151096962
188.0,9.547800528292493
189.0,14.066356576945955
190.0,11.132076969360519
191.0,9.113912530596242
192.0,9.699801978258797
194.0,11.642639667244403
195.0,11.033757497151887
196.0,10.559039257867195
197.0,0.5959911099999999
198.0,11.198183371210016
199.0,11.10632442747145
200.0,10.373834070153986
201.0,6.82863226189731
202.0,11.555935594728998
203.0,9.504453828171396
205.0,9.52966289394435
206.0,15.412392811835723
207.0,8.879045376072204
208.0,9.079551567534464
209.0,8.72769220159933
210.0,9.075189356538772
