origin,destination,count
2215,2199,2901.82915948
2199,2199,2895.78116462
2236,2199,2644.4740518
2254,2199,1206.4051895
2264,2199,1128.4051894
2213,2199,1087.5148793399999
2228,2199,1026.14761374
2239,2199,909.92805294
3403,2199,884.5718563
2204,2199,882.0626926799999
2173,2199,881.0039919999999
2258,2199,835.1177643
2283,2199,822.8482126399999
2157,2199,723.67855194
2202,2199,686.3742515
2252,2199,673.1147704
2510,2199,621.6027945
2086,2199,583.253493
2265,2199,567.60070764
2156,2199,527.021956
2282,2199,499.5129739
2170,2199,466.7165669
2242,2199,450.12375249999997
2129,2199,447.3862276
2253,2199,434.3612773
2144,2199,427.98203589999997
2292,2199,425.9850299
2269,2199,414.39412084
2121,2199,403.80620578
2247,2199,400.00190524
2153,2199,388.55888219999997
2172,2199,386.1237525
2759,2199,372.4111776
2249,2199,368.4261477
2160,2199,359.7135729
2028,2199,359.3183633
2563,2199,346.4910179
2250,2199,339.4291417
2257,2199,335.4600798
2270,2199,330.2874251
2163,2199,326.8892215
2272,2199,325.2285429
2166,2199,323.8582834
2137,2199,313.12674649999997
2161,2199,312.515968
1923,2199,308.8952096
2218,2199,303.7255489
2266,2199,298.8273453
2512,2199,287.3922156
2009,2199,278.02495
2127,2199,276.8552894
2284,2199,273.8612774
2222,2199,273.5129741
2188,2199,266.3273453
2061,2199,264.9291417
2155,2199,264.8892216
2311,2199,241.9600798
2113,2199,241.1856287
2305,2199,239.3243513
2227,2199,233.8552894
2149,2199,233.1886228
2142,2199,231.9600798
2162,2199,231.3892215
1981,2199,229.259481
2357,2199,223.1237525
1695,2199,219.988024
3190,2199,217.5588822
3059,2199,215.3922156
3469,2199,214.8243513
2544,2199,213.2934132
2589,2199,207.9570858
2248,2199,205.67156594
3153,2199,205.2934132
2564,2199,201.5618762
2058,2199,200.5249501
2049,2199,200.1576846
2043,2199,199.8952096
2069,2199,199.6237525
2562,2199,197.3612774
1942,2199,196.1237524
2286,2199,195.8243513
2547,2199,192.8273453
1966,2199,190.759481
2537,2199,190.1916168
2111,2199,189.8952096
4019,2199,187.7904191
2179,2199,182.6916167
2030,2199,176.0898204
2823,2199,175.2934132
1806,2199,175.0279441
1877,2199,169.8892216
2167,2199,169.2195609
2198,2199,162.2904191
2533,2199,158.6946107
1936,2199,157.997006
2027,2199,156.0928144
2817,2199,154.5958084
2091,2199,154.2934132
2289,2199,153.09281430000001
2196,2199,153.0618762
3346,2199,151.1297405
2122,2199,149.3612774
2039,2199,148.0219561
2099,2199,145.1636726
2300,2199,144.40310294
2303,2199,142.3582834
2016,2199,141.57276354
1792,2199,141.494012
3176,2199,140.994012
3325,2199,140.6267465
2485,2199,140.5618762
2201,2199,140.494012
3413,2199,139.7285429
2380,2199,139.6606786
2475,2199,139.3273452
3151,2199,138.9570858
2315,2199,138.3582834
2070,2199,137.494012
2152,2199,137.4940119
2200,2199,137.2964072
1687,2199,135.39221560000001
2034,2199,134.3982036
1650,2199,134.1946108
1785,2199,133.8952096
2131,2199,132.491018
1969,2199,131.494012
2194,2199,129.762475
1702,2199,128.6916168
2001,2199,127.3612774
1661,2199,127.2285429
2135,2199,126.1606786
2765,2199,126.0958084
143,2199,125.2964072
2075,2199,124.6297405
1918,2199,124.4201597
1793,2199,123.72554889999999
2220,2199,123.1976048
1776,2199,123.0958084
3446,2199,122.8952096
3127,2199,122.8952096
2319,2199,121.997006
2083,2199,121.2994012
2559,2199,119.1946108
1860,2199,118.8273453
2768,2199,117.7964072
2590,2199,117.6327345
1820,2199,117.497006
1866,2199,117.4291417
2445,2199,117.2964072
2119,2199,116.8303393
4330,2199,116.6946108
2618,2199,116.2934132
2342,2199,115.1976048
2084,2199,114.53284344
2074,2199,114.0958084
2627,2199,113.5958084
2621,2199,113.2964072
2210,2199,112.72854290000001
2423,2199,112.69461079999999
1986,2199,112.3952096
2056,2199,112.1297405
2076,2199,111.5279441
2524,2199,111.1267464
2054,2199,111.0958084
2185,2199,109.4291417
2268,2199,109.1976048
2240,2199,109.1267465
3445,2199,109.0958084
2051,2199,108.5309381
2120,2199,108.494012
1847,2199,108.4291417
2087,2199,108.2315369
3515,2199,106.9291417
1686,2199,106.5279441
2960,2199,106.1976048
2688,2199,105.6976048
2364,2199,105.6946108
1391,2199,104.7964072
3518,2199,104.5958084
1904,2199,104.2964072
2143,2199,104.1576846
2408,2199,103.8982036
2225,2199,103.8303393
1989,2199,102.997006
2387,2199,102.5958084
2148,2199,102.497006
2734,2199,101.1976048
4717,2199,100.7964072
1869,2199,100.5988024
1910,2199,100.1946108
3187,2199,99.997006
2285,2199,99.86427139999999
2302,2199,99.6606786
3392,2199,99.491018
1853,2199,99.2934132
3251,2199,99.2285429
3393,2199,99.1636726
2019,2199,98.8612774
1900,2199,98.497006
2885,2199,98.3952096
2610,2199,98.0958084
1963,2199,97.2255489
2356,2199,96.997006
2990,2199,96.7964072
1683,2199,96.4630738
3959,2199,94.765469
2132,2199,94.2964072
2150,2199,94.1976048
2046,2199,93.9261477
2329,2199,93.69461079999999
2062,2199,93.5279441
1889,2199,92.8952096
3094,2199,92.4291417
2388,2199,92.3952096
1760,2199,92.1946108
1890,2199,92.0958084
1878,2199,91.9291417
1822,2199,90.5928144
1728,2199,89.997006
3390,2199,89.4291417
336,2199,89.3982036
1741,2199,89.2964072
1956,2199,89.0988024
1976,2199,88.9321357
3023,2199,88.8303393
2050,2199,88.0309381
2647,2199,87.8303393
2040,2199,87.7964072
1033,2199,87.6976048
1903,2199,87.497006
2095,2199,87.0958084
2826,2199,86.9660678
2246,2199,86.6976048
3776,2199,86.6976048
4697,2199,86.5928144
4341,2199,86.494012
3401,2199,86.1636726
3444,2199,86.0958084
2208,2199,86.0309381
2827,2199,84.8922156
3118,2199,84.7964072
1840,2199,84.6327345
1360,2199,84.497006
1774,2199,84.497006
2550,2199,84.494012
2308,2199,84.4660678
2007,2199,84.3612774
2570,2199,83.6297405
3366,2199,83.5958084
3635,2199,83.2964072
1533,2199,83.0988024
1846,2199,82.7285429
1876,2199,82.497006
1845,2199,82.3243513
1902,2199,82.1297405
2123,2199,82.0988024
1987,2199,82.0988024
2786,2199,81.997006
2952,2199,81.7964072
2134,2199,81.5309381
1431,2199,81.3952096
2473,2199,81.0988024
2379,2199,80.5928144
3317,2199,80.3952096
2455,2199,80.2964072
3337,2199,79.5988024
3056,2199,78.997006
2397,2199,78.997006
2105,2199,78.8982036
2791,2199,78.8273453
2331,2199,78.7994012
3513,2199,78.7934132
1382,2199,78.6946108
1954,2199,78.3952096
2825,2199,78.0309381
2067,2199,77.8952096
2407,2199,77.7315369
1468,2199,77.6976048
1872,2199,77.5988024
2955,2199,77.5958084
2275,2199,77.497006
2489,2199,77.3952096
2467,2199,77.0988024
1995,2199,76.8982036
2406,2199,76.2964072
2013,2199,76.0279441
1754,2199,75.7315369
2639,2199,74.997006
2874,2199,74.8952096
1921,2199,74.5958084
3523,2199,74.5279441
1288,2199,74.5279441
1859,2199,74.2964072
1073,2199,74.0309381
2593,2199,73.6946108
2504,2199,73.497006
