homeMGRA,ao_by_mgra
1,1.7777777777777777
2,2.088235294117647
3,2.0384615384615383
4,1.8666666666666667
5,1.6785714285714286
6,1.9078947368421053
7,1.8333333333333333
8,1.8666666666666667
9,2.08
10,1.5333333333333334
11,1.96
12,1.6363636363636365
13,1.84
14,2.0606060606060606
15,1.9230769230769231
16,2.017857142857143
17,1.8333333333333333
18,1.2857142857142858
19,1.4
20,1.393939393939394
21,1.7894736842105263
22,2.125
23,1.9230769230769231
24,1.8571428571428572
25,1.84
26,2.0
27,2.0
28,1.8571428571428572
29,2.185185185185185
30,1.7333333333333334
31,1.9473684210526316
32,2.0833333333333335
33,1.8
34,1.8571428571428572
35,2.0
36,1.8666666666666667
37,1.6666666666666667
38,1.7826086956521738
39,1.875
40,1.3333333333333333
41,1.7857142857142858
42,2.2222222222222223
43,1.9487179487179487
44,1.7272727272727273
45,2.0
46,1.8333333333333333
47,1.9545454545454546
48,2.0
49,2.142857142857143
50,2.0
51,1.6666666666666667
52,1.8571428571428572
53,1.9090909090909092
54,1.8888888888888888
55,2.0
56,2.111111111111111
57,1.6
58,1.6
59,1.826086956521739
60,2.230769230769231
61,2.1
62,1.95
63,1.7857142857142858
64,1.8041237113402062
65,1.8666666666666667
66,2.1363636363636362
67,1.8245614035087718
68,1.8611111111111112
69,1.8181818181818181
70,1.8
71,1.4864864864864864
72,1.5
73,1.9444444444444444
74,2.025
75,1.4406779661016949
76,1.4848484848484849
77,1.6206896551724137
78,1.6304347826086956
79,1.8
80,1.3333333333333333
81,1.6470588235294117
83,1.8461538461538463
84,1.46875
85,1.4705882352941178
86,1.5789473684210527
87,1.7272727272727273
89,1.6875
90,1.75
91,1.4615384615384615
92,1.6666666666666667
93,1.2884615384615385
94,1.2857142857142858
96,1.4
97,1.6346153846153846
98,1.7419354838709677
99,1.679245283018868
100,1.6153846153846154
101,1.4222222222222223
102,1.7777777777777777
103,1.7222222222222223
104,1.8064516129032258
105,1.4
106,1.3428571428571427
107,1.76
108,1.6666666666666667
109,2.0
